ticker,quarter,sector,index,z_Q,s_star,above_threshold,Q_raw,delta_Q,extreme_event,extreme_threshold_90
APH,CY2022Q2,Unknown,SP500,0.320338,6.03192,0,0.150781,0.006472,0,0.26982
APO,CY2022Q2,Unknown,SP500,-7.985442,6.03192,0,-0.716098,0.250901,0,0.26982
APP,CY2022Q2,Unknown,SP500,-2.220839,6.03192,0,-0.028351,0.155649,0,0.26982
ARE,CY2022Q2,Unknown,SP500,4.172987,6.03192,0,0.42236,0.666263,1,0.26982
ARES,CY2022Q2,Unknown,SP500,-0.87449,6.03192,0,0.066556,0.00222,0,0.26982
ATO,CY2022Q2,Unknown,SP500,0.423999,6.03192,0,0.158088,0.038881,0,0.26982
AVB,CY2022Q2,Unknown,SP500,,6.03192,0,,,0,0.26982
AVGO,CY2022Q2,Unknown,SP500,3.333525,6.03192,0,0.363185,0.043551,0,0.26982
AVY,CY2022Q2,Unknown,SP500,-0.51912,6.03192,0,0.091606,0.007315,0,0.26982
AXON,CY2022Q2,Unknown,SP500,0.711033,6.03192,0,0.178322,0.036522,0,0.26982
AXP,CY2022Q2,Unknown,SP500,1.357891,6.03192,0,0.22392,0.050818,0,0.26982
BA,CY2022Q2,Unknown,SP500,-1.654522,6.03192,0,0.01157,0.098697,0,0.26982
BAC,CY2022Q2,Unknown,SP500,2.087398,6.03192,0,0.275344,0.028901,0,0.26982
BALL,CY2022Q2,Unknown,SP500,-2.384864,6.03192,0,-0.039913,0.160204,0,0.26982
BAX,CY2022Q2,Unknown,SP500,-0.823971,6.03192,0,0.070117,0.050162,0,0.26982
BBY,CY2022Q2,Unknown,SP500,-1.398388,6.03192,0,0.029625,0.002402,0,0.26982
BDX,CY2022Q2,Unknown,SP500,-0.718248,6.03192,0,0.077569,0.018009,0,0.26982
BEN,CY2022Q2,Unknown,SP500,-0.030551,6.03192,0,0.126046,0.042142,0,0.26982
BF.B,CY2022Q2,Unknown,SP500,1.689128,6.03192,0,0.247269,0.00249,0,0.26982
BIIB,CY2022Q2,Unknown,SP500,3.978521,6.03192,0,0.408652,0.288589,1,0.26982
BKNG,CY2022Q2,Unknown,SP500,,6.03192,0,,,0,0.26982
BKR,CY2022Q2,Unknown,SP500,-4.176915,6.03192,0,-0.166237,0.181129,0,0.26982
BLDR,CY2022Q2,Unknown,SP500,0.202955,6.03192,0,0.142506,0.02985,0,0.26982
BMY,CY2022Q2,Unknown,SP500,-0.122816,6.03192,0,0.119542,0.009824,0,0.26982
BRK.B,CY2022Q2,Unknown,SP500,-7.985442,6.03192,0,-0.824079,0.936976,1,0.26982
BRO,CY2022Q2,Unknown,SP500,0.630135,6.03192,0,0.172619,0.070475,0,0.26982
BSX,CY2022Q2,Unknown,SP500,-0.681669,6.03192,0,0.080148,0.043796,0,0.26982
BX,CY2022Q2,Unknown,SP500,-2.472705,6.03192,0,-0.046105,0.283522,1,0.26982
BXP,CY2022Q2,Unknown,SP500,2.268553,6.03192,0,0.288114,0.098459,0,0.26982
C,CY2022Q2,Unknown,SP500,1.466006,6.03192,0,0.231541,0.007106,0,0.26982
CARR,CY2022Q2,Unknown,SP500,,6.03192,0,,,0,0.26982
CAT,CY2022Q2,Unknown,SP500,-0.152808,6.03192,0,0.117428,0.004322,0,0.26982
CB,CY2022Q2,Unknown,SP500,-0.113631,6.03192,0,0.12019,0.082593,0,0.26982
CBOE,CY2022Q2,Unknown,SP500,-4.46596,6.03192,0,-0.186613,0.299433,1,0.26982
CBRE,CY2022Q2,Unknown,SP500,-0.910104,6.03192,0,0.064045,0.009358,0,0.26982
CCI,CY2022Q2,Unknown,SP500,7.985442,6.03192,1,2.520958,0.015186,0,0.26982
CCL,CY2022Q2,Unknown,SP500,-7.985442,6.03192,0,-0.763848,0.401278,1,0.26982
CDNS,CY2022Q2,Unknown,SP500,1.273186,6.03192,0,0.217949,0.042583,0,0.26982
CDW,CY2022Q2,Unknown,SP500,-1.174673,6.03192,0,0.045395,0.003372,0,0.26982
CF,CY2022Q2,Unknown,SP500,3.786296,6.03192,0,0.395102,0.028644,0,0.26982
CFG,CY2022Q2,Unknown,SP500,7.985442,6.03192,1,1.073746,0.326254,1,0.26982
CHD,CY2022Q2,Unknown,SP500,0.183457,6.03192,0,0.141132,0.016154,0,0.26982
CHRW,CY2022Q2,Unknown,SP500,-1.092448,6.03192,0,0.051192,0.011579,0,0.26982
CHTR,CY2022Q2,Unknown,SP500,-0.284037,6.03192,0,0.108178,0.017041,0,0.26982
CI,CY2022Q2,Unknown,SP500,-1.328921,6.03192,0,0.034522,0.00698,0,0.26982
CIEN,CY2022Q2,Unknown,SP500,-1.638878,6.03192,0,0.012673,0.028423,0,0.26982
CINF,CY2022Q2,Unknown,SP500,-7.985442,6.03192,0,-0.997561,0.77917,1,0.26982
CL,CY2022Q2,Unknown,SP500,0.089064,6.03192,0,0.134478,0.007404,0,0.26982
CME,CY2022Q2,Unknown,SP500,5.784725,6.03192,0,0.535974,0.008134,0,0.26982
CMG,CY2022Q2,Unknown,SP500,-0.151966,6.03192,0,0.117488,0.039308,0,0.26982
CMI,CY2022Q2,Unknown,SP500,-0.295794,6.03192,0,0.107349,0.0411,0,0.26982
CMS,CY2022Q2,Unknown,SP500,-0.678839,6.03192,0,0.080347,0.071939,0,0.26982
CNC,CY2022Q2,Unknown,SP500,-1.890488,6.03192,0,-0.005064,0.029865,0,0.26982
CNP,CY2022Q2,Unknown,SP500,-0.442771,6.03192,0,0.096988,0.093471,0,0.26982
COF,CY2022Q2,Unknown,SP500,7.985442,6.03192,1,1.443497,0.505408,1,0.26982
COIN,CY2022Q2,Unknown,SP500,-7.985442,6.03192,0,-1.35396,0.985178,1,0.26982
COO,CY2022Q2,Unknown,SP500,-0.169501,6.03192,0,0.116251,0.036761,0,0.26982
COP,CY2022Q2,Unknown,SP500,2.544536,6.03192,0,0.307568,0.08944,0,0.26982
COR,CY2022Q2,Unknown,SP500,-1.722531,6.03192,0,0.006776,0.002718,0,0.26982
CPAY,CY2022Q2,Unknown,SP500,2.498135,6.03192,0,0.304297,0.027998,0,0.26982
CPT,CY2022Q2,Unknown,SP500,7.985442,6.03192,1,497.0,456.5,1,0.26982
CRL,CY2022Q2,Unknown,SP500,-0.229463,6.03192,0,0.112025,0.010274,0,0.26982
CRM,CY2022Q2,Unknown,SP500,-1.693701,6.03192,0,0.008808,0.00503,0,0.26982
CRWD,CY2022Q2,Unknown,SP500,-3.117943,6.03192,0,-0.091589,0.026015,0,0.26982
CSGP,CY2022Q2,Unknown,SP500,0.378072,6.03192,0,0.154851,0.01763,0,0.26982
CSX,CY2022Q2,Unknown,SP500,2.561743,6.03192,0,0.308781,0.057096,0,0.26982
CTRA,CY2022Q2,Unknown,SP500,4.790409,6.03192,0,0.465883,0.172163,0,0.26982
CTSH,CY2022Q2,Unknown,SP500,-0.150214,6.03192,0,0.117611,0.000951,0,0.26982
CTVA,CY2022Q2,Unknown,SP500,0.380053,6.03192,0,0.15499,0.032408,0,0.26982
CVNA,CY2022Q2,Unknown,SP500,-2.687938,6.03192,0,-0.061277,0.013072,0,0.26982
CVS,CY2022Q2,Unknown,SP500,-1.285771,6.03192,0,0.037564,0.006923,0,0.26982
CVX,CY2022Q2,Unknown,SP500,0.703384,6.03192,0,0.177783,0.05814,0,0.26982
D,CY2022Q2,Unknown,SP500,-3.738482,6.03192,0,-0.135332,0.336323,1,0.26982
DAL,CY2022Q2,Unknown,SP500,-1.064404,6.03192,0,0.053168,0.153725,0,0.26982
DASH,CY2022Q2,Unknown,SP500,-4.138894,6.03192,0,-0.163557,0.048859,0,0.26982
DD,CY2022Q2,Unknown,SP500,1.542108,6.03192,0,0.236905,0.087852,0,0.26982
DDOG,CY2022Q2,Unknown,SP500,-1.993361,6.03192,0,-0.012315,0.039863,0,0.26982
DE,CY2022Q2,Unknown,SP500,0.076579,6.03192,0,0.133598,0.02332,0,0.26982
DECK,CY2022Q2,Unknown,SP500,-0.778958,6.03192,0,0.07329,0.02046,0,0.26982
DELL,CY2022Q2,Unknown,SP500,-1.544329,6.03192,0,0.019338,0.02171,0,0.26982
DG,CY2022Q2,Unknown,SP500,-0.798268,6.03192,0,0.071929,0.008736,0,0.26982
DGX,CY2022Q2,Unknown,SP500,-0.465396,6.03192,0,0.095393,0.04057,0,0.26982
DHI,CY2022Q2,Unknown,SP500,0.841641,6.03192,0,0.187528,0.008006,0,0.26982
DHR,CY2022Q2,Unknown,SP500,1.832178,6.03192,0,0.257353,0.006974,0,0.26982
DIS,CY2022Q2,Unknown,SP500,-0.889145,6.03192,0,0.065523,0.041106,0,0.26982
DLR,CY2022Q2,Unknown,SP500,-1.033999,6.03192,0,0.055312,0.009462,0,0.26982
DLTR,CY2022Q2,Unknown,SP500,-1.063742,6.03192,0,0.053215,0.024466,0,0.26982
DOC,CY2022Q2,Unknown,SP500,5.89858,6.03192,0,0.544,0.046164,0,0.26982
DOV,CY2022Q2,Unknown,SP500,0.086841,6.03192,0,0.134321,0.024185,0,0.26982
DOW,CY2022Q2,Unknown,SP500,-0.314372,6.03192,0,0.106039,0.003248,0,0.26982
DPZ,CY2022Q2,Unknown,SP500,-0.459987,6.03192,0,0.095775,0.005765,0,0.26982
DUK,CY2022Q2,Unknown,SP500,0.152058,6.03192,0,0.138919,0.016332,0,0.26982
DVA,CY2022Q2,Unknown,SP500,-0.728163,6.03192,0,0.076871,0.019383,0,0.26982
DVN,CY2022Q2,Unknown,SP500,2.910043,6.03192,0,0.333333,0.113311,0,0.26982
DXCM,CY2022Q2,Unknown,SP500,-0.779157,6.03192,0,0.073276,0.080937,0,0.26982
EBAY,CY2022Q2,Unknown,SP500,-4.92882,6.03192,0,-0.21924,0.320832,1,0.26982
ECL,CY2022Q2,Unknown,SP500,-0.598517,6.03192,0,0.086009,0.033362,0,0.26982
ED,CY2022Q2,Unknown,SP500,-0.74872,6.03192,0,0.075421,0.076868,0,0.26982
EFX,CY2022Q2,Unknown,SP500,0.34642,6.03192,0,0.15262,0.010256,0,0.26982
EG,CY2022Q2,Unknown,SP500,-1.203174,6.03192,0,0.043386,0.059514,0,0.26982
EIX,CY2022Q2,Unknown,SP500,-0.785138,6.03192,0,0.072854,0.03858,0,0.26982
ELV,CY2022Q2,Unknown,SP500,-1.217531,6.03192,0,0.042374,0.004587,0,0.26982
EME,CY2022Q2,Unknown,SP500,-1.289363,6.03192,0,0.037311,0.009158,0,0.26982
EMR,CY2022Q2,Unknown,SP500,1.952021,6.03192,0,0.265801,0.061,0,0.26982
EOG,CY2022Q2,Unknown,SP500,2.467625,6.03192,0,0.302147,0.20423,0,0.26982
EPAM,CY2022Q2,Unknown,SP500,-1.593103,6.03192,0,0.0159,0.060892,0,0.26982
EQIX,CY2022Q2,Unknown,SP500,-0.132251,6.03192,0,0.118877,0.034102,0,0.26982
EQT,CY2022Q2,Unknown,SP500,1.937603,6.03192,0,0.264785,0.874354,1,0.26982
ERIE,CY2022Q2,Unknown,SP500,-0.25545,6.03192,0,0.110193,0.007514,0,0.26982
ES,CY2022Q2,Unknown,SP500,-0.197703,6.03192,0,0.114264,0.013942,0,0.26982
ESS,CY2022Q2,Unknown,SP500,7.985442,6.03192,1,20.666667,5.333333,1,0.26982
ETN,CY2022Q2,Unknown,SP500,-0.182845,6.03192,0,0.115311,0.005462,0,0.26982
ETR,CY2022Q2,Unknown,SP500,,6.03192,0,,,0,0.26982
EVRG,CY2022Q2,Unknown,SP500,0.235011,6.03192,0,0.144766,0.039368,0,0.26982
EW,CY2022Q2,Unknown,SP500,2.37316,6.03192,0,0.295488,,0,0.26982
EXC,CY2022Q2,Unknown,SP500,-0.262502,6.03192,0,0.109696,0.002563,0,0.26982
EXE,CY2022Q2,Unknown,SP500,3.166629,6.03192,0,0.35142,1.168533,1,0.26982
EXPD,CY2022Q2,Unknown,SP500,-0.653689,6.03192,0,0.08212,0.007935,0,0.26982
EXPE,CY2022Q2,Unknown,SP500,-2.643688,6.03192,0,-0.058158,0.003911,0,0.26982
EXR,CY2022Q2,Unknown,SP500,7.985442,6.03192,1,11.047619,0.847619,1,0.26982
F,CY2022Q2,Unknown,SP500,-1.583221,6.03192,0,0.016596,0.106804,0,0.26982
FANG,CY2022Q2,Unknown,SP500,5.480586,6.03192,0,0.514535,0.188457,0,0.26982
FAST,CY2022Q2,Unknown,SP500,0.469939,6.03192,0,0.161327,0.002876,0,0.26982
FCX,CY2022Q2,Unknown,SP500,0.568306,6.03192,0,0.168261,0.130969,0,0.26982
FDS,CY2022Q2,Unknown,SP500,0.357126,6.03192,0,0.153374,0.101846,0,0.26982
FFIV,CY2022Q2,Unknown,SP500,-0.071703,6.03192,0,0.123145,0.034817,0,0.26982
FICO,CY2022Q2,Unknown,SP500,2.002241,6.03192,0,0.269341,0.021976,0,0.26982
FIS,CY2022Q2,Unknown,SP500,-0.186783,6.03192,0,0.115033,0.0644,0,0.26982
FISV,CY2022Q2,Unknown,SP500,0.087701,6.03192,0,0.134382,0.02729,0,0.26982
FITB,CY2022Q2,Unknown,SP500,7.985442,6.03192,1,3.649351,0.399351,1,0.26982
FRT,CY2022Q2,Unknown,SP500,1.512927,6.03192,0,0.234848,0.032514,0,0.26982
FSLR,CY2022Q2,Unknown,SP500,-0.539394,6.03192,0,0.090177,0.207343,0,0.26982
FTNT,CY2022Q2,Unknown,SP500,0.57783,6.03192,0,0.168932,0.024429,0,0.26982
FTV,CY2022Q2,Unknown,SP500,,6.03192,0,,,0,0.26982
GD,CY2022Q2,Unknown,SP500,-0.636095,6.03192,0,0.083361,0.005635,0,0.26982
GDDY,CY2022Q2,Unknown,SP500,-0.562013,6.03192,0,0.088583,0.020786,0,0.26982
GE,CY2022Q2,Unknown,SP500,-2.755123,6.03192,0,-0.066013,0.029369,0,0.26982
GEHC,CY2022Q2,Unknown,SP500,-0.284254,6.03192,0,0.108162,0.018593,0,0.26982
GEN,CY2022Q2,Unknown,SP500,2.194384,6.03192,0,0.282885,0.004864,0,0.26982
GILD,CY2022Q2,Unknown,SP500,0.773819,6.03192,0,0.182748,0.179864,0,0.26982
GIS,CY2022Q2,Unknown,SP500,0.568414,6.03192,0,0.168268,0.02283,0,0.26982
GL,CY2022Q2,Unknown,SP500,0.640853,6.03192,0,0.173375,0.008513,0,0.26982
GLW,CY2022Q2,Unknown,SP500,0.390686,6.03192,0,0.15574,0.00214,0,0.26982
GM,CY2022Q2,Unknown,SP500,-1.082687,6.03192,0,0.05188,0.037659,0,0.26982
GNRC,CY2022Q2,Unknown,SP500,-0.104457,6.03192,0,0.120837,0.020484,0,0.26982
GOOG,CY2022Q2,Unknown,SP500,1.438945,6.03192,0,0.229633,0.012033,0,0.26982
GOOGL,CY2022Q2,Unknown,SP500,1.438945,6.03192,0,0.229633,0.012033,0,0.26982
GPC,CY2022Q2,Unknown,SP500,-0.874098,6.03192,0,0.066583,0.020124,0,0.26982
GPN,CY2022Q2,Unknown,SP500,-6.004207,6.03192,0,-0.295046,0.408682,1,0.26982
GRMN,CY2022Q2,Unknown,SP500,1.130589,6.03192,0,0.207897,0.027164,0,0.26982
HAL,CY2022Q2,Unknown,SP500,-1.513909,6.03192,0,0.021482,0.039909,0,0.26982
HAS,CY2022Q2,Unknown,SP500,-0.31423,6.03192,0,0.106049,0.053599,0,0.26982
HBAN,CY2022Q2,Unknown,SP500,7.985442,6.03192,1,1.673913,0.180407,0,0.26982
HCA,CY2022Q2,Unknown,SP500,-0.713059,6.03192,0,0.077935,0.007244,0,0.26982
HD,CY2022Q2,Unknown,SP500,-0.1429,6.03192,0,0.118127,0.009383,0,0.26982
HIG,CY2022Q2,Unknown,SP500,7.985442,6.03192,1,1.229917,0.061051,0,0.26982
HII,CY2022Q2,Unknown,SP500,-0.870074,6.03192,0,0.066867,0.012519,0,0.26982
HLT,CY2022Q2,Unknown,SP500,0.511917,6.03192,0,0.164286,0.041102,0,0.26982
HOLX,CY2022Q2,Unknown,SP500,1.4061,6.03192,0,0.227318,0.090231,0,0.26982
HON,CY2022Q2,Unknown,SP500,0.179408,6.03192,0,0.140847,0.00546,0,0.26982
HPE,CY2022Q2,Unknown,SP500,-0.983939,6.03192,0,0.05884,0.021599,0,0.26982
HRL,CY2022Q2,Unknown,SP500,-0.794676,6.03192,0,0.072182,0.012416,0,0.26982
HSIC,CY2022Q2,Unknown,SP500,-1.069555,6.03192,0,0.052805,0.004131,0,0.26982
HST,CY2022Q2,Unknown,SP500,0.811062,6.03192,0,0.185373,0.077365,0,0.26982
HSY,CY2022Q2,Unknown,SP500,0.070432,6.03192,0,0.133165,0.06676,0,0.26982
HUBB,CY2022Q2,Unknown,SP500,-0.440707,6.03192,0,0.097134,0.058576,0,0.26982
HWM,CY2022Q2,Unknown,SP500,-0.321631,6.03192,0,0.105528,0.006585,0,0.26982
IBKR,CY2022Q2,Unknown,SP500,7.985442,6.03192,1,0.986301,0.075854,0,0.26982
IBM,CY2022Q2,Unknown,SP500,-0.547523,6.03192,0,0.089604,0.037973,0,0.26982
ICE,CY2022Q2,Unknown,SP500,1.444205,6.03192,0,0.230004,0.037178,0,0.26982
IDXX,CY2022Q2,Unknown,SP500,0.356216,6.03192,0,0.15331,0.07847,0,0.26982
IEX,CY2022Q2,Unknown,SP500,0.640743,6.03192,0,0.173367,0.013051,0,0.26982
IFF,CY2022Q2,Unknown,SP500,-1.359656,6.03192,0,0.032356,0.04328,0,0.26982
INCY,CY2022Q2,Unknown,SP500,0.688437,6.03192,0,0.176729,0.124887,0,0.26982
INTC,CY2022Q2,Unknown,SP500,-2.239026,6.03192,0,-0.029633,0.471686,1,0.26982
INVH,CY2022Q2,Unknown,SP500,1.008376,6.03192,0,0.199282,0.02447,0,0.26982
IP,CY2022Q2,Unknown,SP500,-0.473491,6.03192,0,0.094823,0.026081,0,0.26982
IQV,CY2022Q2,Unknown,SP500,-0.793058,6.03192,0,0.072296,0.018791,0,0.26982
IR,CY2022Q2,Unknown,SP500,-0.449303,6.03192,0,0.096528,0.018742,0,0.26982
IRM,CY2022Q2,Unknown,SP500,0.402733,6.03192,0,0.156589,0.122935,0,0.26982
ISRG,CY2022Q2,Unknown,SP500,1.052118,6.03192,0,0.202365,0.043602,0,0.26982
IT,CY2022Q2,Unknown,SP500,0.29329,6.03192,0,0.148874,0.011899,0,0.26982
IVZ,CY2022Q2,Unknown,SP500,-0.696749,6.03192,0,0.079085,0.042462,0,0.26982
J,CY2022Q2,Unknown,SP500,-1.092114,6.03192,0,0.051215,0.028002,0,0.26982
JBHT,CY2022Q2,Unknown,SP500,-0.876119,6.03192,0,0.066441,0.003207,0,0.26982
JBL,CY2022Q2,Unknown,SP500,-1.44731,6.03192,0,0.026177,0.003216,0,0.26982
JCI,CY2022Q2,Unknown,SP500,-1.005754,6.03192,0,0.057303,0.055499,0,0.26982
JNJ,CY2022Q2,Unknown,SP500,1.559621,6.03192,0,0.23814,0.021386,0,0.26982
KDP,CY2022Q2,Unknown,SP500,-0.94849,6.03192,0,0.061339,0.128719,0,0.26982
KEY,CY2022Q2,Unknown,SP500,7.985442,6.03192,1,1.329177,0.220266,0,0.26982
KHC,CY2022Q2,Unknown,SP500,-1.245065,6.03192,0,0.040433,0.087937,0,0.26982
KIM,CY2022Q2,Unknown,SP500,-5.805381,6.03192,0,-0.28103,0.836066,1,0.26982
KKR,CY2022Q2,Unknown,SP500,-7.985442,6.03192,0,-2.219814,2.226821,1,0.26982
KMB,CY2022Q2,Unknown,SP500,-0.594219,6.03192,0,0.086312,0.016337,0,0.26982
KMI,CY2022Q2,Unknown,SP500,-0.014134,6.03192,0,0.127204,0.035917,0,0.26982
KO,CY2022Q2,Unknown,SP500,0.567615,6.03192,0,0.168212,0.096872,0,0.26982
KR,CY2022Q2,Unknown,SP500,-1.519273,6.03192,0,0.021104,0.005944,0,0.26982
L,CY2022Q2,Unknown,SP500,2.872588,6.03192,0,0.330693,0.293338,1,0.26982
LDOS,CY2022Q2,Unknown,SP500,-1.138582,6.03192,0,0.047939,0.002377,0,0.26982
LEN,CY2022Q2,Unknown,SP500,0.423219,6.03192,0,0.158033,0.076795,0,0.26982
LH,CY2022Q2,Unknown,SP500,-0.076333,6.03192,0,0.122819,0.003335,0,0.26982
LHX,CY2022Q2,Unknown,SP500,-0.202779,6.03192,0,0.113906,0.001863,0,0.26982
LII,CY2022Q2,Unknown,SP500,0.019513,6.03192,0,0.129575,0.046653,0,0.26982
LIN,CY2022Q2,Unknown,SP500,-1.194649,6.03192,0,0.043987,0.098992,0,0.26982
LLY,CY2022Q2,Unknown,SP500,0.265091,6.03192,0,0.146887,0.096775,0,0.26982
LMT,CY2022Q2,Unknown,SP500,-1.53486,6.03192,0,0.020005,0.095806,0,0.26982
LNT,CY2022Q2,Unknown,SP500,0.573273,6.03192,0,0.168611,0.011164,0,0.26982
LOW,CY2022Q2,Unknown,SP500,-0.27386,6.03192,0,0.108895,0.010286,0,0.26982
LULU,CY2022Q2,Unknown,SP500,0.383682,6.03192,0,0.155246,0.037453,0,0.26982
LUV,CY2022Q2,Unknown,SP500,-0.216184,6.03192,0,0.112961,0.172185,0,0.26982
LVS,CY2022Q2,Unknown,SP500,-5.755467,6.03192,0,-0.277512,2.960439,1,0.26982
LYB,CY2022Q2,Unknown,SP500,-0.216764,6.03192,0,0.11292,0.010116,0,0.26982
LYV,CY2022Q2,Unknown,SP500,-1.21717,6.03192,0,0.0424,0.070131,0,0.26982
MA,CY2022Q2,Unknown,SP500,1.889222,6.03192,0,0.261374,0.066476,0,0.26982
MAA,CY2022Q2,Unknown,SP500,4.228347,6.03192,0,0.426263,0.193069,0,0.26982
MAR,CY2022Q2,Unknown,SP500,-0.016825,6.03192,0,0.127014,0.037231,0,0.26982
MAS,CY2022Q2,Unknown,SP500,-0.141898,6.03192,0,0.118197,0.012336,0,0.26982
MCD,CY2022Q2,Unknown,SP500,1.128718,6.03192,0,0.207765,0.012919,0,0.26982
MCHP,CY2022Q2,Unknown,SP500,1.843437,6.03192,0,0.258147,0.05735,0,0.26982
MCK,CY2022Q2,Unknown,SP500,-1.656418,6.03192,0,0.011436,0.011538,0,0.26982
MCO,CY2022Q2,Unknown,SP500,1.540398,6.03192,0,0.236785,0.090416,0,0.26982
MDLZ,CY2022Q2,Unknown,SP500,-0.361821,6.03192,0,0.102695,0.007429,0,0.26982
MDT,CY2022Q2,Unknown,SP500,-0.030719,6.03192,0,0.126034,0.064613,0,0.26982
MET,CY2022Q2,Unknown,SP500,7.985442,6.03192,1,1.733333,1.237576,1,0.26982
META,CY2022Q2,Unknown,SP500,1.472664,6.03192,0,0.23201,0.035476,0,0.26982
MGM,CY2022Q2,Unknown,SP500,5.932644,6.03192,0,0.546401,0.552708,1,0.26982
MKC,CY2022Q2,Unknown,SP500,-0.720318,6.03192,0,0.077424,0.024416,0,0.26982
MKTX,CY2022Q2,Unknown,SP500,3.403698,6.03192,0,0.368132,0.01867,0,0.26982
MLM,CY2022Q2,Unknown,SP500,1.352049,6.03192,0,0.223508,0.206449,0,0.26982
MNST,CY2022Q2,Unknown,SP500,,6.03192,0,,,0,0.26982
MO,CY2022Q2,Unknown,SP500,0.113151,6.03192,0,0.136176,0.196309,0,0.26982
MOS,CY2022Q2,Unknown,SP500,0.91665,6.03192,0,0.192816,0.108561,0,0.26982
MPC,CY2022Q2,Unknown,SP500,-0.269907,6.03192,0,0.109174,0.086971,0,0.26982
MPWR,CY2022Q2,Unknown,SP500,1.720175,6.03192,0,0.249458,0.037817,0,0.26982
MRK,CY2022Q2,Unknown,SP500,2.015372,6.03192,0,0.270267,0.000786,0,0.26982
MSCI,CY2022Q2,Unknown,SP500,3.603928,6.03192,0,0.382246,0.024896,0,0.26982
MSI,CY2022Q2,Unknown,SP500,-0.30724,6.03192,0,0.106542,0.034578,0,0.26982
MTD,CY2022Q2,Unknown,SP500,1.256449,6.03192,0,0.216769,0.023005,0,0.26982
MU,CY2022Q2,Unknown,SP500,2.492,6.03192,0,0.303865,0.013215,0,0.26982
NCLH,CY2022Q2,Unknown,SP500,-7.901826,6.03192,0,-0.428812,1.45433,1,0.26982
NDAQ,CY2022Q2,Unknown,SP500,0.987486,6.03192,0,0.197809,0.012793,0,0.26982
NEM,CY2022Q2,Unknown,SP500,-0.023358,6.03192,0,0.126553,0.021644,0,0.26982
