ticker,quarter,sector,index,z_Q,s_star,above_threshold,Q_raw,delta_Q,extreme_event,extreme_threshold_90
GL,CY2022Q4,Unknown,SP500,0.752906,4.41631,0,0.181273,0.03401,0,0.157736
GNRC,CY2022Q4,Unknown,SP500,-0.858491,4.41631,0,0.067684,0.014375,0,0.157736
HOLX,CY2022Q4,Unknown,SP500,0.651363,4.41631,0,0.174115,0.053203,0,0.157736
HPE,CY2022Q4,Unknown,SP500,-0.908522,4.41631,0,0.064157,0.005316,0,0.157736
HRL,CY2022Q4,Unknown,SP500,-0.777737,4.41631,0,0.073376,0.001194,0,0.157736
INTU,CY2022Q4,Unknown,SP500,-1.034945,4.41631,0,0.055245,0.039843,0,0.157736
J,CY2022Q4,Unknown,SP500,-1.061767,4.41631,0,0.053354,0.002139,0,0.157736
JBL,CY2022Q4,Unknown,SP500,-1.490322,4.41631,0,0.023145,0.003032,0,0.157736
JCI,CY2022Q4,Unknown,SP500,-1.542789,4.41631,0,0.019446,0.037856,0,0.157736
JKHY,CY2022Q4,Unknown,SP500,0.456738,4.41631,0,0.160396,0.041872,0,0.157736
JNJ,CY2022Q4,Unknown,SP500,0.685736,4.41631,0,0.176538,0.046406,0,0.157736
KLAC,CY2022Q4,Unknown,SP500,2.835563,4.41631,0,0.328083,0.048569,0,0.157736
LII,CY2022Q4,Unknown,SP500,,4.41631,0,,,0,0.157736
LITE,CY2022Q4,Unknown,SP500,-2.7158,4.41631,0,-0.063241,0.063241,0,0.157736
LRCX,CY2022Q4,Unknown,SP500,2.129691,4.41631,0,0.278325,0.002715,0,0.157736
LVS,CY2022Q4,Unknown,SP500,-3.964985,4.41631,0,-0.151298,0.086513,0,0.157736
MCHP,CY2022Q4,Unknown,SP500,1.974768,4.41631,0,0.267404,0.004018,0,0.157736
MCK,CY2022Q4,Unknown,SP500,-1.601507,4.41631,0,0.015307,0.002108,0,0.157736
MDT,CY2022Q4,Unknown,SP500,0.424829,4.41631,0,0.158147,0.101851,0,0.157736
MSFT,CY2022Q4,Unknown,SP500,2.598783,4.41631,0,0.311392,0.038873,0,0.157736
MU,CY2022Q4,Unknown,SP500,-2.495838,4.41631,0,-0.047736,0.3516,1,0.157736
NKE,CY2022Q4,Unknown,SP500,-0.400579,4.41631,0,0.099962,0.015747,0,0.157736
NTAP,CY2022Q4,Unknown,SP500,-1.214399,4.41631,0,0.042595,0.408397,1,0.157736
NUE,CY2022Q4,Unknown,SP500,0.223726,4.41631,0,0.143971,0.017443,0,0.157736
NWS,CY2022Q4,Unknown,SP500,-1.441635,4.41631,0,0.026577,0.010435,0,0.157736
NWSA,CY2022Q4,Unknown,SP500,-1.441635,4.41631,0,0.026577,0.010435,0,0.157736
ORCL,CY2022Q4,Unknown,SP500,0.193401,4.41631,0,0.141833,0.006577,0,0.157736
ORLY,CY2022Q4,Unknown,SP500,0.240742,4.41631,0,0.14517,0.008818,0,0.157736
PANW,CY2022Q4,Unknown,SP500,-1.098636,4.41631,0,0.050755,0.037959,0,0.157736
PAYX,CY2022Q4,Unknown,SP500,,4.41631,0,,,0,0.157736
PG,CY2022Q4,Unknown,SP500,0.867231,4.41631,0,0.189332,0.00177,0,0.157736
PH,CY2022Q4,Unknown,SP500,,4.41631,0,,,0,0.157736
PLD,CY2022Q4,Unknown,SP500,,4.41631,0,,,0,0.157736
POOL,CY2022Q4,Unknown,SP500,-0.886722,4.41631,0,0.065693,0.051954,0,0.157736
PRU,CY2022Q4,Unknown,SP500,-1.873571,4.41631,0,-0.003871,0.000683,0,0.157736
PTC,CY2022Q4,Unknown,SP500,0.464514,4.41631,0,0.160944,0.009429,0,0.157736
QCOM,CY2022Q4,Unknown,SP500,1.531859,4.41631,0,0.236183,0.104892,0,0.157736
RJF,CY2022Q4,Unknown,SP500,0.566783,4.41631,0,0.168153,0.059802,0,0.157736
RL,CY2022Q4,Unknown,SP500,-0.138316,4.41631,0,0.11845,0.02288,0,0.157736
RMD,CY2022Q4,Unknown,SP500,1.268261,4.41631,0,0.217602,0.003451,0,0.157736
ROK,CY2022Q4,Unknown,SP500,0.931198,4.41631,0,0.193841,0.042496,0,0.157736
ROP,CY2022Q4,Unknown,SP500,7.985442,4.41631,1,1.34731,1.105087,1,0.157736
SATS,CY2022Q4,Unknown,SP500,,4.41631,0,,,0,0.157736
SBUX,CY2022Q4,Unknown,SP500,-0.426745,4.41631,0,0.098118,0.013907,0,0.157736
SMCI,CY2022Q4,Unknown,SP500,-0.433879,4.41631,0,0.097615,0.001737,0,0.157736
SNPS,CY2022Q4,Unknown,SP500,1.016479,4.41631,0,0.199853,0.021167,0,0.157736
SPG,CY2022Q4,Unknown,SP500,6.014096,4.41631,1,0.552143,0.079498,0,0.157736
STE,CY2022Q4,Unknown,SP500,-0.236753,4.41631,0,0.111511,0.400237,1,0.157736
STX,CY2022Q4,Unknown,SP500,-2.066743,4.41631,0,-0.017488,0.031739,0,0.157736
STZ,CY2022Q4,Unknown,SP500,0.905633,4.41631,0,0.192039,0.625561,1,0.157736
SWK,CY2022Q4,Unknown,SP500,,4.41631,0,,,0,0.157736
SYK,CY2022Q4,Unknown,SP500,-0.283329,4.41631,0,0.108228,0.073956,0,0.157736
SYY,CY2022Q4,Unknown,SP500,-1.711081,4.41631,0,0.007583,0.01678,0,0.157736
T,CY2022Q4,Unknown,SP500,,4.41631,0,,,0,0.157736
TDG,CY2022Q4,Unknown,SP500,0.496613,4.41631,0,0.163207,0.007036,0,0.157736
TECH,CY2022Q4,Unknown,SP500,0.789082,4.41631,0,0.183824,0.14951,0,0.157736
TPR,CY2022Q4,Unknown,SP500,0.493152,4.41631,0,0.162963,0.033567,0,0.157736
TTWO,CY2022Q4,Unknown,SP500,-3.360185,4.41631,0,-0.108665,0.075697,0,0.157736
V,CY2022Q4,Unknown,SP500,5.651568,4.41631,1,0.526588,0.057722,0,0.157736
WAT,CY2022Q4,Unknown,SP500,,4.41631,0,,,0,0.157736
WDC,CY2022Q4,Unknown,SP500,-3.877854,4.41631,0,-0.145156,0.157736,0,0.157736
