ticker,quarter,sector,index,z_Q,s_star,above_threshold,Q_raw,delta_Q,extreme_event,extreme_threshold_90
BALL,CY2021Q2,Unknown,SP500,-0.990211,5.977971,0,0.058398,0.005602,0,0.291885
BAX,CY2021Q2,Unknown,SP500,-0.45408,5.977971,0,0.096191,0.004963,0,0.291885
BBY,CY2021Q2,Unknown,SP500,-0.939882,5.977971,0,0.061946,0.010816,0,0.291885
BDX,CY2021Q2,Unknown,SP500,-0.202051,5.977971,0,0.113957,0.053024,0,0.291885
BEN,CY2021Q2,Unknown,SP500,1.04076,5.977971,0,0.201565,0.017646,0,0.291885
BF.B,CY2021Q2,Unknown,SP500,1.187669,5.977971,0,0.211921,,0,0.291885
BIIB,CY2021Q2,Unknown,SP500,0.47668,5.977971,0,0.161802,0.009612,0,0.291885
BKNG,CY2021Q2,Unknown,SP500,,5.977971,0,,,0,0.291885
BKR,CY2021Q2,Unknown,SP500,-2.006259,5.977971,0,-0.013224,0.081297,0,0.291885
BLDR,CY2021Q2,Unknown,SP500,-0.554447,5.977971,0,0.089116,0.047669,0,0.291885
BMY,CY2021Q2,Unknown,SP500,-0.53981,5.977971,0,0.090148,0.092368,0,0.291885
BR,CY2021Q2,Unknown,SP500,0.588906,5.977971,0,0.169713,0.051008,0,0.291885
BRK.B,CY2021Q2,Unknown,SP500,6.465364,5.977971,1,0.583953,0.32151,1,0.291885
BRO,CY2021Q2,Unknown,SP500,0.893679,5.977971,0,0.191197,0.054202,0,0.291885
BSX,CY2021Q2,Unknown,SP500,-0.961128,5.977971,0,0.060448,0.063461,0,0.291885
BX,CY2021Q2,Unknown,SP500,1.691002,5.977971,0,0.247401,0.082472,0,0.291885
BXP,CY2021Q2,Unknown,SP500,0.406614,5.977971,0,0.156863,0.015406,0,0.291885
C,CY2021Q2,Unknown,SP500,3.130057,5.977971,0,0.348842,0.054981,0,0.291885
CARR,CY2021Q2,Unknown,SP500,,5.977971,0,,,0,0.291885
CAT,CY2021Q2,Unknown,SP500,-0.262357,5.977971,0,0.109706,0.01909,0,0.291885
CB,CY2021Q2,Unknown,SP500,1.50621,5.977971,0,0.234375,0.003706,0,0.291885
CBOE,CY2021Q2,Unknown,SP500,0.058655,5.977971,0,0.132335,0.003175,0,0.291885
CBRE,CY2021Q2,Unknown,SP500,-0.82065,5.977971,0,0.070351,0.024314,0,0.291885
CCI,CY2021Q2,Unknown,SP500,,5.977971,0,,,0,0.291885
CCL,CY2021Q2,Unknown,SP500,-7.985442,5.977971,0,-41.44,34.444615,1,0.291885
CDNS,CY2021Q2,Unknown,SP500,1.221222,5.977971,0,0.214286,0.03979,0,0.291885
CDW,CY2021Q2,Unknown,SP500,-1.063314,5.977971,0,0.053245,0.005085,0,0.291885
CF,CY2021Q2,Unknown,SP500,1.013203,5.977971,0,0.199622,0.032637,0,0.291885
CFG,CY2021Q2,Unknown,SP500,7.985442,5.977971,1,2.090323,0.053537,0,0.291885
CHD,CY2021Q2,Unknown,SP500,0.614522,5.977971,0,0.171518,0.006851,0,0.291885
CHRW,CY2021Q2,Unknown,SP500,-1.321258,5.977971,0,0.035062,0.000949,0,0.291885
CHTR,CY2021Q2,Unknown,SP500,-0.688378,5.977971,0,0.079675,0.015228,0,0.291885
CI,CY2021Q2,Unknown,SP500,-1.333189,5.977971,0,0.034221,0.00564,0,0.291885
CIEN,CY2021Q2,Unknown,SP500,1.598643,5.977971,0,0.240891,0.117389,0,0.291885
CINF,CY2021Q2,Unknown,SP500,2.526802,5.977971,0,0.306318,0.027917,0,0.291885
CL,CY2021Q2,Unknown,SP500,0.522383,5.977971,0,0.165023,0.008256,0,0.291885
CLX,CY2021Q2,Unknown,SP500,-1.055031,5.977971,0,0.053829,0.088079,0,0.291885
CME,CY2021Q2,Unknown,SP500,4.317823,5.977971,0,0.43257,0.025531,0,0.291885
CMG,CY2021Q2,Unknown,SP500,-0.409788,5.977971,0,0.099313,0.026409,0,0.291885
CMI,CY2021Q2,Unknown,SP500,-0.397957,5.977971,0,0.100147,0.000148,0,0.291885
CMS,CY2021Q2,Unknown,SP500,-0.170634,5.977971,0,0.116172,0.061708,0,0.291885
CNC,CY2021Q2,Unknown,SP500,-2.081616,5.977971,0,-0.018536,0.0434,0,0.291885
CNP,CY2021Q2,Unknown,SP500,0.25756,5.977971,0,0.146356,0.003499,0,0.291885
COF,CY2021Q2,Unknown,SP500,7.985442,5.977971,1,2.849315,0.472363,1,0.291885
COHR,CY2021Q2,Unknown,SP500,,5.977971,0,,,0,0.291885
COIN,CY2021Q2,Unknown,SP500,7.985442,5.977971,1,0.720826,0.29273,1,0.291885
COO,CY2021Q2,Unknown,SP500,7.985442,5.977971,1,0.807339,0.643451,1,0.291885
COP,CY2021Q2,Unknown,SP500,2.007363,5.977971,0,0.269702,0.13257,0,0.291885
COR,CY2021Q2,Unknown,SP500,-1.741093,5.977971,0,0.005468,0.003382,0,0.291885
CPAY,CY2021Q2,Unknown,SP500,2.349972,5.977971,0,0.293853,0.064111,0,0.291885
CPT,CY2021Q2,Unknown,SP500,7.985442,5.977971,1,15.0,0.5,1,0.291885
CRL,CY2021Q2,Unknown,SP500,-0.45431,5.977971,0,0.096175,0.021023,0,0.291885
CRM,CY2021Q2,Unknown,SP500,-0.621564,5.977971,0,0.084385,0.005733,0,0.291885
CRWD,CY2021Q2,Unknown,SP500,-4.210986,5.977971,0,-0.168639,0.111889,0,0.291885
CSGP,CY2021Q2,Unknown,SP500,-0.015839,5.977971,0,0.127083,0.034489,0,0.291885
CSX,CY2021Q2,Unknown,SP500,3.746659,5.977971,0,0.392308,0.14133,0,0.291885
CTRA,CY2021Q2,Unknown,SP500,-0.785688,5.977971,0,0.072816,0.193569,0,0.291885
CTSH,CY2021Q2,Unknown,SP500,-0.234516,5.977971,0,0.111668,0.003078,0,0.291885
CTVA,CY2021Q2,Unknown,SP500,0.626788,5.977971,0,0.172383,0.028774,0,0.291885
CVNA,CY2021Q2,Unknown,SP500,-1.725102,5.977971,0,0.006595,0.02263,0,0.291885
CVS,CY2021Q2,Unknown,SP500,-1.274975,5.977971,0,0.038325,0.006153,0,0.291885
CVX,CY2021Q2,Unknown,SP500,-0.608103,5.977971,0,0.085334,0.041023,0,0.291885
D,CY2021Q2,Unknown,SP500,-0.507684,5.977971,0,0.092412,0.170088,0,0.291885
DAL,CY2021Q2,Unknown,SP500,-0.520686,5.977971,0,0.091496,0.37511,1,0.291885
DASH,CY2021Q2,Unknown,SP500,-2.989353,5.977971,0,-0.082524,0.019611,0,0.291885
DD,CY2021Q2,Unknown,SP500,0.36593,5.977971,0,0.153995,1.633874,1,0.291885
DDOG,CY2021Q2,Unknown,SP500,-2.364275,5.977971,0,-0.038462,0.026865,0,0.291885
DE,CY2021Q2,Unknown,SP500,0.232895,5.977971,0,0.144617,0.003832,0,0.291885
DECK,CY2021Q2,Unknown,SP500,-0.470274,5.977971,0,0.09505,0.036226,0,0.291885
DELL,CY2021Q2,Unknown,SP500,-1.33134,5.977971,0,0.034352,0.004914,0,0.291885
DG,CY2021Q2,Unknown,SP500,-0.773969,5.977971,0,0.073642,0.007063,0,0.291885
DGX,CY2021Q2,Unknown,SP500,1.691708,5.977971,0,0.247451,0.075025,0,0.291885
DHI,CY2021Q2,Unknown,SP500,0.354533,5.977971,0,0.153191,0.008938,0,0.291885
DHR,CY2021Q2,Unknown,SP500,1.689543,5.977971,0,0.247298,0.000879,0,0.291885
DIS,CY2021Q2,Unknown,SP500,-1.053597,5.977971,0,0.05393,0.003778,0,0.291885
DLR,CY2021Q2,Unknown,SP500,-0.248191,5.977971,0,0.110704,0.243424,0,0.291885
DLTR,CY2021Q2,Unknown,SP500,-1.187665,5.977971,0,0.044479,0.013418,0,0.291885
DOC,CY2021Q2,Unknown,SP500,7.985442,5.977971,1,2.358974,1.100354,1,0.291885
DOV,CY2021Q2,Unknown,SP500,0.031401,5.977971,0,0.130413,0.005681,0,0.291885
DOW,CY2021Q2,Unknown,SP500,0.123567,5.977971,0,0.13691,0.053507,0,0.291885
DPZ,CY2021Q2,Unknown,SP500,-0.210348,5.977971,0,0.113372,0.006547,0,0.291885
DUK,CY2021Q2,Unknown,SP500,0.096355,5.977971,0,0.134992,0.027791,0,0.291885
DVA,CY2021Q2,Unknown,SP500,-0.388861,5.977971,0,0.100788,0.016746,0,0.291885
DVN,CY2021Q2,Unknown,SP500,-0.654668,5.977971,0,0.082051,0.000571,0,0.291885
DXCM,CY2021Q2,Unknown,SP500,0.041034,5.977971,0,0.131092,0.018221,0,0.291885
EBAY,CY2021Q2,Unknown,SP500,7.985442,5.977971,1,4.023238,3.780251,1,0.291885
ECL,CY2021Q2,Unknown,SP500,-0.423817,5.977971,0,0.098324,0.03108,0,0.291885
ED,CY2021Q2,Unknown,SP500,-1.025196,5.977971,0,0.055932,0.060392,0,0.291885
EFX,CY2021Q2,Unknown,SP500,0.650988,5.977971,0,0.174089,0.00756,0,0.291885
EG,CY2021Q2,Unknown,SP500,,5.977971,0,,,0,0.291885
EIX,CY2021Q2,Unknown,SP500,-0.273805,5.977971,0,0.108899,0.010926,0,0.291885
ELV,CY2021Q2,Unknown,SP500,-1.067255,5.977971,0,0.052967,0.001555,0,0.291885
EME,CY2021Q2,Unknown,SP500,-1.254238,5.977971,0,0.039787,0.002894,0,0.291885
EMR,CY2021Q2,Unknown,SP500,0.075039,5.977971,0,0.133489,0.006881,0,0.291885
EOG,CY2021Q2,Unknown,SP500,1.290015,5.977971,0,0.219135,0.035865,0,0.291885
EPAM,CY2021Q2,Unknown,SP500,0.033105,5.977971,0,0.130533,0.009031,0,0.291885
EQIX,CY2021Q2,Unknown,SP500,-1.236838,5.977971,0,0.041013,0.056731,0,0.291885
EQT,CY2021Q2,Unknown,SP500,-7.985442,5.977971,0,-0.865492,0.832777,1,0.291885
ERIE,CY2021Q2,Unknown,SP500,-0.170565,5.977971,0,0.116176,0.001284,0,0.291885
ES,CY2021Q2,Unknown,SP500,-0.041217,5.977971,0,0.125294,0.004925,0,0.291885
ESS,CY2021Q2,Unknown,SP500,7.985442,5.977971,1,35.0,53.5,1,0.291885
ETN,CY2021Q2,Unknown,SP500,-0.44221,5.977971,0,0.097028,0.000585,0,0.291885
ETR,CY2021Q2,Unknown,SP500,,5.977971,0,,,0,0.291885
EVRG,CY2021Q2,Unknown,SP500,0.353884,5.977971,0,0.153146,0.021819,0,0.291885
EW,CY2021Q2,Unknown,SP500,,5.977971,0,,,0,0.291885
EXC,CY2021Q2,Unknown,SP500,-0.138909,5.977971,0,0.118408,0.175403,0,0.291885
EXE,CY2021Q2,Unknown,SP500,-7.985442,5.977971,0,-0.633478,0.968705,1,0.291885
EXPD,CY2021Q2,Unknown,SP500,-0.576537,5.977971,0,0.087559,0.002157,0,0.291885
EXPE,CY2021Q2,Unknown,SP500,-2.97451,5.977971,0,-0.081478,0.382406,1,0.291885
EXR,CY2021Q2,Unknown,SP500,7.985442,5.977971,1,11.2,1.4875,1,0.291885
F,CY2021Q2,Unknown,SP500,,5.977971,0,,,0,0.291885
FANG,CY2021Q2,Unknown,SP500,0.82794,5.977971,0,0.186563,0.001151,0,0.291885
FAST,CY2021Q2,Unknown,SP500,0.439078,5.977971,0,0.159151,0.010245,0,0.291885
FCX,CY2021Q2,Unknown,SP500,1.544068,5.977971,0,0.237044,0.033019,0,0.291885
FDS,CY2021Q2,Unknown,SP500,1.763333,5.977971,0,0.2525,0.005051,0,0.291885
FE,CY2021Q2,Unknown,SP500,-1.503409,5.977971,0,0.022222,0.099907,0,0.291885
FFIV,CY2021Q2,Unknown,SP500,0.139548,5.977971,0,0.138037,0.07137,0,0.291885
FICO,CY2021Q2,Unknown,SP500,4.51892,5.977971,0,0.446746,0.238286,0,0.291885
FIS,CY2021Q2,Unknown,SP500,-0.426581,5.977971,0,0.098129,0.21386,0,0.291885
FISV,CY2021Q2,Unknown,SP500,-0.876651,5.977971,0,0.066403,0.014555,0,0.291885
FITB,CY2021Q2,Unknown,SP500,7.985442,5.977971,1,4.758389,0.061055,0,0.291885
FRT,CY2021Q2,Unknown,SP500,0.994105,5.977971,0,0.198276,0.021908,0,0.291885
FSLR,CY2021Q2,Unknown,SP500,0.030724,5.977971,0,0.130366,0.131154,0,0.291885
FTNT,CY2021Q2,Unknown,SP500,0.625391,5.977971,0,0.172285,0.02158,0,0.291885
FTV,CY2021Q2,Unknown,SP500,,5.977971,0,,,0,0.291885
GD,CY2021Q2,Unknown,SP500,-0.684691,5.977971,0,0.079935,0.004528,0,0.291885
GDDY,CY2021Q2,Unknown,SP500,-1.102494,5.977971,0,0.050483,0.038275,0,0.291885
GE,CY2021Q2,Unknown,SP500,-3.134161,5.977971,0,-0.092732,0.141842,0,0.291885
GEN,CY2021Q2,Unknown,SP500,1.924323,5.977971,0,0.263848,,0,0.291885
GILD,CY2021Q2,Unknown,SP500,1.654279,5.977971,0,0.244813,0.024376,0,0.291885
GIS,CY2021Q2,Unknown,SP500,-0.511051,5.977971,0,0.092175,0.039683,0,0.291885
GL,CY2021Q2,Unknown,SP500,0.413617,5.977971,0,0.157356,0.016078,0,0.291885
GLW,CY2021Q2,Unknown,SP500,0.000698,5.977971,0,0.128249,0.053818,0,0.291885
GM,CY2021Q2,Unknown,SP500,-0.51005,5.977971,0,0.092246,0.011721,0,0.291885
GNRC,CY2021Q2,Unknown,SP500,0.139642,5.977971,0,0.138043,0.046591,0,0.291885
GOOG,CY2021Q2,Unknown,SP500,2.428232,5.977971,0,0.29937,0.02478,0,0.291885
GOOGL,CY2021Q2,Unknown,SP500,2.428232,5.977971,0,0.29937,0.02478,0,0.291885
GPC,CY2021Q2,Unknown,SP500,-1.237453,5.977971,0,0.04097,0.007854,0,0.291885
GPN,CY2021Q2,Unknown,SP500,-0.066139,5.977971,0,0.123538,0.024543,0,0.291885
GRMN,CY2021Q2,Unknown,SP500,1.570186,5.977971,0,0.238885,0.033661,0,0.291885
HAL,CY2021Q2,Unknown,SP500,-0.949963,5.977971,0,0.061236,0.011974,0,0.291885
HAS,CY2021Q2,Unknown,SP500,-2.065464,5.977971,0,-0.017398,0.121434,0,0.291885
HBAN,CY2021Q2,Unknown,SP500,-2.646638,5.977971,0,-0.058366,2.454762,1,0.291885
HCA,CY2021Q2,Unknown,SP500,-0.393658,5.977971,0,0.10045,0.00136,0,0.291885
HD,CY2021Q2,Unknown,SP500,-0.160196,5.977971,0,0.116907,0.006374,0,0.291885
HIG,CY2021Q2,Unknown,SP500,7.985442,5.977971,1,2.285354,1.619578,1,0.291885
HII,CY2021Q2,Unknown,SP500,-0.998393,5.977971,0,0.057822,0.007148,0,0.291885
HLT,CY2021Q2,Unknown,SP500,-0.431002,5.977971,0,0.097818,0.221388,0,0.291885
HOLX,CY2021Q2,Unknown,SP500,1.436373,5.977971,0,0.229452,0.173019,0,0.291885
HON,CY2021Q2,Unknown,SP500,0.484491,5.977971,0,0.162352,0.006443,0,0.291885
HOOD,CY2021Q2,Unknown,SP500,-7.985442,5.977971,0,-1.113082,,0,0.291885
HPE,CY2021Q2,Unknown,SP500,-1.01237,5.977971,0,0.056836,0.01818,0,0.291885
HRL,CY2021Q2,Unknown,SP500,-0.941931,5.977971,0,0.061802,0.025655,0,0.291885
HSIC,CY2021Q2,Unknown,SP500,-1.072774,5.977971,0,0.052578,0.004174,0,0.291885
HST,CY2021Q2,Unknown,SP500,-3.130159,5.977971,0,-0.09245,0.288502,0,0.291885
HSY,CY2021Q2,Unknown,SP500,0.328159,5.977971,0,0.151332,0.021142,0,0.291885
HUBB,CY2021Q2,Unknown,SP500,-0.526564,5.977971,0,0.091082,0.009492,0,0.291885
HWM,CY2021Q2,Unknown,SP500,-0.940186,5.977971,0,0.061925,0.004246,0,0.291885
IBKR,CY2021Q2,Unknown,SP500,7.985442,5.977971,1,1.39779,0.145653,0,0.291885
IBM,CY2021Q2,Unknown,SP500,-0.496629,5.977971,0,0.093192,0.020772,0,0.291885
ICE,CY2021Q2,Unknown,SP500,6.504208,5.977971,1,0.586692,0.320739,1,0.291885
IDXX,CY2021Q2,Unknown,SP500,1.667758,5.977971,0,0.245763,0.016448,0,0.291885
IEX,CY2021Q2,Unknown,SP500,0.290647,5.977971,0,0.148688,0.024625,0,0.291885
IFF,CY2021Q2,Unknown,SP500,-1.690067,5.977971,0,0.009064,0.026103,0,0.291885
INCY,CY2021Q2,Unknown,SP500,1.175294,5.977971,0,0.211048,0.121792,0,0.291885
INTC,CY2021Q2,Unknown,SP500,1.838612,5.977971,0,0.257807,0.086963,0,0.291885
INVH,CY2021Q2,Unknown,SP500,-0.088644,5.977971,0,0.121951,0.001951,0,0.291885
IP,CY2021Q2,Unknown,SP500,-0.533877,5.977971,0,0.090566,0.014581,0,0.291885
IQV,CY2021Q2,Unknown,SP500,-1.09656,5.977971,0,0.050902,0.011287,0,0.291885
IR,CY2021Q2,Unknown,SP500,0.776768,5.977971,0,0.182955,0.262601,0,0.291885
IRM,CY2021Q2,Unknown,SP500,7.980717,5.977971,1,0.690773,0.565105,1,0.291885
ISRG,CY2021Q2,Unknown,SP500,3.191052,5.977971,0,0.353142,0.023421,0,0.291885
IT,CY2021Q2,Unknown,SP500,1.47563,5.977971,0,0.232219,0.083669,0,0.291885
IVZ,CY2021Q2,Unknown,SP500,1.214745,5.977971,0,0.213829,0.052383,0,0.291885
J,CY2021Q2,Unknown,SP500,-1.160129,5.977971,0,0.046421,0.04332,0,0.291885
JBHT,CY2021Q2,Unknown,SP500,-0.979588,5.977971,0,0.059147,0.002997,0,0.291885
JBL,CY2021Q2,Unknown,SP500,-1.486369,5.977971,0,0.023423,0.001162,0,0.291885
JCI,CY2021Q2,Unknown,SP500,-0.534502,5.977971,0,0.090522,0.029206,0,0.291885
JNJ,CY2021Q2,Unknown,SP500,2.001708,5.977971,0,0.269303,0.008328,0,0.291885
KDP,CY2021Q2,Unknown,SP500,0.205348,5.977971,0,0.142675,0.030683,0,0.291885
KEY,CY2021Q2,Unknown,SP500,7.985442,5.977971,1,1.672018,0.030857,0,0.291885
KHC,CY2021Q2,Unknown,SP500,-1.876558,5.977971,0,-0.004082,0.092133,0,0.291885
KIM,CY2021Q2,Unknown,SP500,3.924504,5.977971,0,0.404844,0.084517,0,0.291885
KKR,CY2021Q2,Unknown,SP500,4.129914,5.977971,0,0.419324,0.053337,0,0.291885
KLAC,CY2021Q2,Unknown,SP500,2.846175,5.977971,0,0.328831,0.01453,0,0.291885
KMB,CY2021Q2,Unknown,SP500,-0.604936,5.977971,0,0.085557,0.037572,0,0.291885
KMI,CY2021Q2,Unknown,SP500,-5.51407,5.977971,0,-0.260496,0.51691,1,0.291885
KO,CY2021Q2,Unknown,SP500,1.880177,5.977971,0,0.260736,0.011845,0,0.291885
KR,CY2021Q2,Unknown,SP500,-1.609549,5.977971,0,0.01474,,0,0.291885
L,CY2021Q2,Unknown,SP500,7.985442,5.977971,1,1.90404,1.529578,1,0.291885
LDOS,CY2021Q2,Unknown,SP500,-1.117031,5.977971,0,0.049459,0.012833,0,0.291885
LEN,CY2021Q2,Unknown,SP500,0.014726,5.977971,0,0.129238,0.058743,0,0.291885
LH,CY2021Q2,Unknown,SP500,-0.093869,5.977971,0,0.121583,0.063424,0,0.291885
LHX,CY2021Q2,Unknown,SP500,-0.563545,5.977971,0,0.088475,0.014,0,0.291885
LII,CY2021Q2,Unknown,SP500,0.127782,5.977971,0,0.137207,0.046982,0,0.291885
LIN,CY2021Q2,Unknown,SP500,-0.24554,5.977971,0,0.110891,0.024412,0,0.291885
LLY,CY2021Q2,Unknown,SP500,1.106963,5.977971,0,0.206231,0.007142,0,0.291885
LMT,CY2021Q2,Unknown,SP500,-0.306661,5.977971,0,0.106583,0.006408,0,0.291885
LNT,CY2021Q2,Unknown,SP500,0.716436,5.977971,0,0.178703,0.014416,0,0.291885
LOW,CY2021Q2,Unknown,SP500,-0.265749,5.977971,0,0.109467,0.01443,0,0.291885
LULU,CY2021Q2,Unknown,SP500,0.214913,5.977971,0,0.143349,0.025079,0,0.291885
LUV,CY2021Q2,Unknown,SP500,-0.586929,5.977971,0,0.086826,0.030296,0,0.291885
LVS,CY2021Q2,Unknown,SP500,-4.140677,5.977971,0,-0.163683,0.068759,0,0.291885
LYB,CY2021Q2,Unknown,SP500,0.758472,5.977971,0,0.181666,0.060775,0,0.291885
LYV,CY2021Q2,Unknown,SP500,-6.645869,5.977971,0,-0.340278,0.714705,1,0.291885
MA,CY2021Q2,Unknown,SP500,2.241252,5.977971,0,0.286189,0.001808,0,0.291885
MAA,CY2021Q2,Unknown,SP500,5.193236,5.977971,0,0.494279,0.383691,1,0.291885
MAR,CY2021Q2,Unknown,SP500,0.082434,5.977971,0,0.134011,0.13876,0,0.291885
MAS,CY2021Q2,Unknown,SP500,-2.053029,5.977971,0,-0.016521,0.064237,0,0.291885
MCD,CY2021Q2,Unknown,SP500,3.527633,5.977971,0,0.376868,0.076966,0,0.291885
MCHP,CY2021Q2,Unknown,SP500,0.468841,5.977971,0,0.161249,,0,0.291885
MCK,CY2021Q2,Unknown,SP500,-1.708651,5.977971,0,0.007754,0.003507,0,0.291885
MCO,CY2021Q2,Unknown,SP500,3.452032,5.977971,0,0.371539,0.088461,0,0.291885
MDLZ,CY2021Q2,Unknown,SP500,0.483755,5.977971,0,0.162301,0.029529,0,0.291885
MDT,CY2021Q2,Unknown,SP500,-0.463455,5.977971,0,0.09553,,0,0.291885
MET,CY2021Q2,Unknown,SP500,7.985442,5.977971,1,6.628405,5.933259,1,0.291885
META,CY2021Q2,Unknown,SP500,3.252372,5.977971,0,0.357465,0.005418,0,0.291885
MGM,CY2021Q2,Unknown,SP500,-1.161892,5.977971,0,0.046296,0.247753,0,0.291885
MKC,CY2021Q2,Unknown,SP500,-0.1422,5.977971,0,0.118176,0.008864,0,0.291885
MKTX,CY2021Q2,Unknown,SP500,3.581733,5.977971,0,0.380682,0.029575,0,0.291885
MLM,CY2021Q2,Unknown,SP500,0.507946,5.977971,0,0.164006,0.097814,0,0.291885
MMM,CY2021Q2,Unknown,SP500,0.596943,5.977971,0,0.170279,0.013203,0,0.291885
MNST,CY2021Q2,Unknown,SP500,,5.977971,0,,,0,0.291885
MO,CY2021Q2,Unknown,SP500,2.576661,5.977971,0,0.309833,0.073915,0,0.291885
MOS,CY2021Q2,Unknown,SP500,0.394598,5.977971,0,0.156016,0.087666,0,0.291885
MPC,CY2021Q2,Unknown,SP500,2.258739,5.977971,0,0.287422,0.298078,1,0.291885
MPWR,CY2021Q2,Unknown,SP500,0.844263,5.977971,0,0.187713,0.010548,0,0.291885
MRK,CY2021Q2,Unknown,SP500,0.103596,5.977971,0,0.135503,0.163641,0,0.291885
MSCI,CY2021Q2,Unknown,SP500,2.881557,5.977971,0,0.331325,0.080809,0,0.291885
MSI,CY2021Q2,Unknown,SP500,0.290185,5.977971,0,0.148656,0.011036,0,0.291885
MTD,CY2021Q2,Unknown,SP500,1.021634,5.977971,0,0.200216,0.013649,0,0.291885
