ticker,quarter,sector,index,z_Q,s_star,above_threshold,Q_raw,delta_Q,extreme_event,extreme_threshold_90
ALLE,CY2021Q3,Unknown,SP500,1.030435,5.977971,0,0.200837,0.041533,0,0.308787
AMCR,CY2021Q3,Unknown,SP500,-0.980764,5.977971,0,0.059064,0.024191,0,0.308787
AMD,CY2021Q3,Unknown,SP500,1.217228,5.977971,0,0.214004,0.029589,0,0.308787
AME,CY2021Q3,Unknown,SP500,0.711411,5.977971,0,0.178348,0.01096,0,0.308787
AMGN,CY2021Q3,Unknown,SP500,2.166821,5.977971,0,0.280942,0.209842,0,0.308787
AMP,CY2021Q3,Unknown,SP500,2.70799,5.977971,0,0.31909,0.214292,0,0.308787
AMT,CY2021Q3,Unknown,SP500,7.985442,5.977971,1,3.526829,0.617615,1,0.308787
AMZN,CY2021Q3,Unknown,SP500,-1.414626,5.977971,0,0.028481,0.040302,0,0.308787
ANET,CY2021Q3,Unknown,SP500,2.423915,5.977971,0,0.299065,0.020423,0,0.308787
AON,CY2021Q3,Unknown,SP500,-6.543854,5.977971,0,-0.333087,0.46441,1,0.308787
AOS,CY2021Q3,Unknown,SP500,0.227863,5.977971,0,0.144262,0.007053,0,0.308787
APH,CY2021Q3,Unknown,SP500,0.330143,5.977971,0,0.151472,0.01206,0,0.308787
APO,CY2021Q3,Unknown,SP500,1.576532,5.977971,0,0.239332,0.236445,0,0.308787
APP,CY2021Q3,Unknown,SP500,-1.818656,5.977971,0,0.0,0.020927,0,0.308787
ARE,CY2021Q3,Unknown,SP500,0.847709,5.977971,0,0.187956,0.566946,1,0.308787
ARES,CY2021Q3,Unknown,SP500,-0.548036,5.977971,0,0.089568,0.020085,0,0.308787
AVB,CY2021Q3,Unknown,SP500,,5.977971,0,,,0,0.308787
AVY,CY2021Q3,Unknown,SP500,-0.695818,5.977971,0,0.079151,0.008385,0,0.308787
AXON,CY2021Q3,Unknown,SP500,1.177546,5.977971,0,0.211207,0.425819,1,0.308787
AXP,CY2021Q3,Unknown,SP500,1.810346,5.977971,0,0.255814,0.081364,0,0.308787
BA,CY2021Q3,Unknown,SP500,-1.919866,5.977971,0,-0.007134,0.041668,0,0.308787
BAC,CY2021Q3,Unknown,SP500,2.97381,5.977971,0,0.337828,0.091874,0,0.308787
BALL,CY2021Q3,Unknown,SP500,-1.103961,5.977971,0,0.05038,0.008018,0,0.308787
BAX,CY2021Q3,Unknown,SP500,0.160186,5.977971,0,0.139492,0.043301,0,0.308787
BBY,CY2021Q3,Unknown,SP500,-1.224293,5.977971,0,0.041898,0.020049,0,0.308787
BF.B,CY2021Q3,Unknown,SP500,1.549472,5.977971,0,0.237425,0.025504,0,0.308787
BIIB,CY2021Q3,Unknown,SP500,-0.139194,5.977971,0,0.118388,0.043414,0,0.308787
BKNG,CY2021Q3,Unknown,SP500,,5.977971,0,,,0,0.308787
BKR,CY2021Q3,Unknown,SP500,-1.796372,5.977971,0,0.001571,0.014795,0,0.308787
BLDR,CY2021Q3,Unknown,SP500,-0.240134,5.977971,0,0.111272,0.022156,0,0.308787
BMY,CY2021Q3,Unknown,SP500,0.068105,5.977971,0,0.133001,0.042853,0,0.308787
BR,CY2021Q3,Unknown,SP500,-1.021951,5.977971,0,0.056161,0.113552,0,0.308787
BRK.B,CY2021Q3,Unknown,SP500,1.175203,5.977971,0,0.211042,0.372912,1,0.308787
BRO,CY2021Q3,Unknown,SP500,0.871175,5.977971,0,0.18961,0.001586,0,0.308787
BSX,CY2021Q3,Unknown,SP500,0.208621,5.977971,0,0.142906,0.082457,0,0.308787
BX,CY2021Q3,Unknown,SP500,1.376863,5.977971,0,0.225257,0.022144,0,0.308787
BXP,CY2021Q3,Unknown,SP500,0.280109,5.977971,0,0.147945,0.008918,0,0.308787
C,CY2021Q3,Unknown,SP500,1.957365,5.977971,0,0.266178,0.082665,0,0.308787
CAG,CY2021Q3,Unknown,SP500,-0.562066,5.977971,0,0.088579,0.012828,0,0.308787
CAH,CY2021Q3,Unknown,SP500,-1.731219,5.977971,0,0.006164,0.003134,0,0.308787
CARR,CY2021Q3,Unknown,SP500,,5.977971,0,,,0,0.308787
CAT,CY2021Q3,Unknown,SP500,-0.184571,5.977971,0,0.115189,0.005483,0,0.308787
CB,CY2021Q3,Unknown,SP500,0.57905,5.977971,0,0.169018,0.065357,0,0.308787
CBOE,CY2021Q3,Unknown,SP500,0.264981,5.977971,0,0.146879,0.014544,0,0.308787
CBRE,CY2021Q3,Unknown,SP500,-0.885895,5.977971,0,0.065752,0.004599,0,0.308787
CCI,CY2021Q3,Unknown,SP500,,5.977971,0,,,0,0.308787
CCL,CY2021Q3,Unknown,SP500,-7.985442,5.977971,0,-5.194139,36.245861,1,0.308787
CDNS,CY2021Q3,Unknown,SP500,1.505915,5.977971,0,0.234354,0.020068,0,0.308787
CDW,CY2021Q3,Unknown,SP500,-1.103998,5.977971,0,0.050377,0.002868,0,0.308787
CF,CY2021Q3,Unknown,SP500,-2.766479,5.977971,0,-0.066814,0.266436,0,0.308787
CFG,CY2021Q3,Unknown,SP500,7.985442,5.977971,1,1.726384,0.363938,1,0.308787
CHD,CY2021Q3,Unknown,SP500,0.670133,5.977971,0,0.175439,0.00392,0,0.308787
CHRW,CY2021Q3,Unknown,SP500,-1.259274,5.977971,0,0.039432,0.004369,0,0.308787
CHTR,CY2021Q3,Unknown,SP500,-0.505368,5.977971,0,0.092576,0.012901,0,0.308787
CI,CY2021Q3,Unknown,SP500,-1.294941,5.977971,0,0.036917,0.002696,0,0.308787
CINF,CY2021Q3,Unknown,SP500,-0.602705,5.977971,0,0.085714,0.220604,0,0.308787
CL,CY2021Q3,Unknown,SP500,0.218948,5.977971,0,0.143634,0.02139,0,0.308787
CLX,CY2021Q3,Unknown,SP500,-0.703248,5.977971,0,0.078627,0.024798,0,0.308787
CME,CY2021Q3,Unknown,SP500,7.985442,5.977971,1,0.835135,0.402565,1,0.308787
CMG,CY2021Q3,Unknown,SP500,-0.336092,5.977971,0,0.104508,0.005195,0,0.308787
CMI,CY2021Q3,Unknown,SP500,-0.532684,5.977971,0,0.09065,0.009497,0,0.308787
CMS,CY2021Q3,Unknown,SP500,-0.214124,5.977971,0,0.113106,0.003066,0,0.308787
CNC,CY2021Q3,Unknown,SP500,-1.547152,5.977971,0,0.019139,0.037675,0,0.308787
CNP,CY2021Q3,Unknown,SP500,-0.041317,5.977971,0,0.125287,0.021068,0,0.308787
COF,CY2021Q3,Unknown,SP500,7.985442,5.977971,1,2.481215,0.3681,1,0.308787
COHR,CY2021Q3,Unknown,SP500,-0.498189,5.977971,0,0.093082,,0,0.308787
COIN,CY2021Q3,Unknown,SP500,2.571249,5.977971,0,0.309451,0.411375,1,0.308787
COP,CY2021Q3,Unknown,SP500,1.981876,5.977971,0,0.267905,0.001797,0,0.308787
CPAY,CY2021Q3,Unknown,SP500,2.578095,5.977971,0,0.309934,0.016081,0,0.308787
CPB,CY2021Q3,Unknown,SP500,-0.162765,5.977971,0,0.116726,0.036081,0,0.308787
CPRT,CY2021Q3,Unknown,SP500,2.734906,5.977971,0,0.320988,0.070021,0,0.308787
CPT,CY2021Q3,Unknown,SP500,7.985442,5.977971,1,9.666667,5.333333,1,0.308787
CRL,CY2021Q3,Unknown,SP500,-0.187888,5.977971,0,0.114955,0.01878,0,0.308787
CRM,CY2021Q3,Unknown,SP500,-0.851281,5.977971,0,0.068192,0.016193,0,0.308787
CRWD,CY2021Q3,Unknown,SP500,-3.685247,5.977971,0,-0.131579,0.03706,0,0.308787
CSCO,CY2021Q3,Unknown,SP500,1.458442,5.977971,0,0.231008,0.007388,0,0.308787
CSGP,CY2021Q3,Unknown,SP500,0.000803,5.977971,0,0.128257,0.001173,0,0.308787
CSX,CY2021Q3,Unknown,SP500,2.352711,5.977971,0,0.294046,0.098262,0,0.308787
CTAS,CY2021Q3,Unknown,SP500,0.65662,5.977971,0,0.174486,0.029298,0,0.308787
CTRA,CY2021Q3,Unknown,SP500,-0.402259,5.977971,0,0.099844,0.027028,0,0.308787
CTSH,CY2021Q3,Unknown,SP500,-0.19192,5.977971,0,0.114671,0.003003,0,0.308787
CTVA,CY2021Q3,Unknown,SP500,-1.639161,5.977971,0,0.012653,0.15973,0,0.308787
CVNA,CY2021Q3,Unknown,SP500,-1.949103,5.977971,0,-0.009195,0.01579,0,0.308787
CVS,CY2021Q3,Unknown,SP500,-1.511458,5.977971,0,0.021655,0.01667,0,0.308787
CVX,CY2021Q3,Unknown,SP500,0.218645,5.977971,0,0.143613,0.058279,0,0.308787
D,CY2021Q3,Unknown,SP500,0.883064,5.977971,0,0.190448,0.098036,0,0.308787
DAL,CY2021Q3,Unknown,SP500,0.059599,5.977971,0,0.132401,0.040905,0,0.308787
DASH,CY2021Q3,Unknown,SP500,-2.942417,5.977971,0,-0.079216,0.003309,0,0.308787
DD,CY2021Q3,Unknown,SP500,-0.08475,5.977971,0,0.122226,0.031769,0,0.308787
DDOG,CY2021Q3,Unknown,SP500,-2.081361,5.977971,0,-0.018519,0.019943,0,0.308787
DECK,CY2021Q3,Unknown,SP500,0.185474,5.977971,0,0.141274,0.046225,0,0.308787
DELL,CY2021Q3,Unknown,SP500,0.244513,5.977971,0,0.145436,0.111084,0,0.308787
DG,CY2021Q3,Unknown,SP500,-1.007593,5.977971,0,0.057173,0.016469,0,0.308787
DGX,CY2021Q3,Unknown,SP500,0.763889,5.977971,0,0.182048,0.065403,0,0.308787
DHR,CY2021Q3,Unknown,SP500,0.453788,5.977971,0,0.160188,0.08711,0,0.308787
DLR,CY2021Q3,Unknown,SP500,-0.140865,5.977971,0,0.11827,0.007566,0,0.308787
DLTR,CY2021Q3,Unknown,SP500,-1.338783,5.977971,0,0.033827,0.010653,0,0.308787
DOC,CY2021Q3,Unknown,SP500,4.737943,5.977971,0,0.462185,1.896789,1,0.308787
DOV,CY2021Q3,Unknown,SP500,0.037206,5.977971,0,0.130823,0.000409,0,0.308787
DOW,CY2021Q3,Unknown,SP500,-0.20949,5.977971,0,0.113433,0.023478,0,0.308787
DPZ,CY2021Q3,Unknown,SP500,-0.112913,5.977971,0,0.12024,0.006868,0,0.308787
DRI,CY2021Q3,Unknown,SP500,-0.397585,5.977971,0,0.100173,0.025736,0,0.308787
DUK,CY2021Q3,Unknown,SP500,1.072476,5.977971,0,0.2038,0.068808,0,0.308787
DVA,CY2021Q3,Unknown,SP500,-0.563249,5.977971,0,0.088496,0.012293,0,0.308787
DVN,CY2021Q3,Unknown,SP500,1.308929,5.977971,0,0.220468,0.138417,0,0.308787
DXCM,CY2021Q3,Unknown,SP500,0.080099,5.977971,0,0.133846,0.002754,0,0.308787
EBAY,CY2021Q3,Unknown,SP500,-0.321203,5.977971,0,0.105558,3.917681,1,0.308787
ECL,CY2021Q3,Unknown,SP500,-0.430375,5.977971,0,0.097862,0.000462,0,0.308787
ED,CY2021Q3,Unknown,SP500,0.267193,5.977971,0,0.147035,0.091103,0,0.308787
EFX,CY2021Q3,Unknown,SP500,0.559226,5.977971,0,0.167621,0.006468,0,0.308787
EG,CY2021Q3,Unknown,SP500,,5.977971,0,,,0,0.308787
EIX,CY2021Q3,Unknown,SP500,-2.613762,5.977971,0,-0.056048,0.164947,0,0.308787
EL,CY2021Q3,Unknown,SP500,,5.977971,0,,,0,0.308787
ELV,CY2021Q3,Unknown,SP500,-1.221067,5.977971,0,0.042125,0.010842,0,0.308787
EME,CY2021Q3,Unknown,SP500,-1.256162,5.977971,0,0.039651,0.000136,0,0.308787
EMR,CY2021Q3,Unknown,SP500,0.102647,5.977971,0,0.135436,0.001946,0,0.308787
EOG,CY2021Q3,Unknown,SP500,1.441318,5.977971,0,0.229801,0.010666,0,0.308787
EPAM,CY2021Q3,Unknown,SP500,-0.154766,5.977971,0,0.11729,0.013243,0,0.308787
EQIX,CY2021Q3,Unknown,SP500,-0.53132,5.977971,0,0.090746,0.049733,0,0.308787
EQT,CY2021Q3,Unknown,SP500,-7.985442,5.977971,0,-1.108184,0.242692,0,0.308787
ERIE,CY2021Q3,Unknown,SP500,0.037084,5.977971,0,0.130814,0.014637,0,0.308787
ES,CY2021Q3,Unknown,SP500,-0.156906,5.977971,0,0.117139,0.008155,0,0.308787
ESS,CY2021Q3,Unknown,SP500,7.985442,5.977971,1,62.5,27.5,1,0.308787
ETN,CY2021Q3,Unknown,SP500,-0.006132,5.977971,0,0.127768,0.03074,0,0.308787
ETR,CY2021Q3,Unknown,SP500,,5.977971,0,,,0,0.308787
EVRG,CY2021Q3,Unknown,SP500,2.212709,5.977971,0,0.284177,0.131032,0,0.308787
EW,CY2021Q3,Unknown,SP500,,5.977971,0,,,0,0.308787
EXC,CY2021Q3,Unknown,SP500,1.76652,5.977971,0,0.252725,0.134317,0,0.308787
EXE,CY2021Q3,Unknown,SP500,-7.31776,5.977971,0,-0.38764,0.245837,0,0.308787
EXPD,CY2021Q3,Unknown,SP500,-0.639492,5.977971,0,0.083121,0.004438,0,0.308787
EXPE,CY2021Q3,Unknown,SP500,-0.017855,5.977971,0,0.126941,0.208419,0,0.308787
EXR,CY2021Q3,Unknown,SP500,7.985442,5.977971,1,11.058824,0.141176,0,0.308787
F,CY2021Q3,Unknown,SP500,,5.977971,0,,,0,0.308787
FANG,CY2021Q3,Unknown,SP500,3.034679,5.977971,0,0.342119,0.155556,0,0.308787
FAST,CY2021Q3,Unknown,SP500,0.408762,5.977971,0,0.157014,0.002137,0,0.308787
FCX,CY2021Q3,Unknown,SP500,2.127525,5.977971,0,0.278172,0.041129,0,0.308787
FDX,CY2021Q3,Unknown,SP500,-1.101711,5.977971,0,0.050539,0.009069,0,0.308787
FIS,CY2021Q3,Unknown,SP500,-1.179533,5.977971,0,0.045053,0.053077,0,0.308787
FISV,CY2021Q3,Unknown,SP500,-0.360177,5.977971,0,0.10281,0.036407,0,0.308787
FITB,CY2021Q3,Unknown,SP500,7.985442,5.977971,1,4.631579,0.12681,0,0.308787
FOX,CY2021Q3,Unknown,SP500,1.479786,5.977971,0,0.232512,0.051486,0,0.308787
FOXA,CY2021Q3,Unknown,SP500,1.479786,5.977971,0,0.232512,0.051486,0,0.308787
FRT,CY2021Q3,Unknown,SP500,1.167891,5.977971,0,0.210526,0.01225,0,0.308787
FSLR,CY2021Q3,Unknown,SP500,-0.725549,5.977971,0,0.077055,0.053311,0,0.308787
FTNT,CY2021Q3,Unknown,SP500,0.848396,5.977971,0,0.188005,0.01572,0,0.308787
FTV,CY2021Q3,Unknown,SP500,,5.977971,0,,,0,0.308787
GD,CY2021Q3,Unknown,SP500,-0.543568,5.977971,0,0.089883,0.009948,0,0.308787
GDDY,CY2021Q3,Unknown,SP500,-0.376501,5.977971,0,0.10166,0.051176,0,0.308787
GE,CY2021Q3,Unknown,SP500,-0.197267,5.977971,0,0.114294,0.207026,0,0.308787
GEN,CY2021Q3,Unknown,SP500,5.00789,5.977971,0,0.481214,0.217365,0,0.308787
GILD,CY2021Q3,Unknown,SP500,3.136251,5.977971,0,0.349279,0.104466,0,0.308787
GIS,CY2021Q3,Unknown,SP500,0.140525,5.977971,0,0.138106,0.045931,0,0.308787
GL,CY2021Q3,Unknown,SP500,0.279288,5.977971,0,0.147887,0.009469,0,0.308787
GLW,CY2021Q3,Unknown,SP500,-0.362766,5.977971,0,0.102628,0.025621,0,0.308787
GM,CY2021Q3,Unknown,SP500,-0.353175,5.977971,0,0.103304,0.011058,0,0.308787
GNRC,CY2021Q3,Unknown,SP500,0.167097,5.977971,0,0.139979,0.001935,0,0.308787
GOOG,CY2021Q3,Unknown,SP500,2.306592,5.977971,0,0.290795,0.008575,0,0.308787
GOOGL,CY2021Q3,Unknown,SP500,2.306592,5.977971,0,0.290795,0.008575,0,0.308787
GPC,CY2021Q3,Unknown,SP500,-1.144529,5.977971,0,0.04752,0.00655,0,0.308787
GPN,CY2021Q3,Unknown,SP500,0.094728,5.977971,0,0.134877,0.01134,0,0.308787
GRMN,CY2021Q3,Unknown,SP500,1.263726,5.977971,0,0.217282,0.021603,0,0.308787
HAL,CY2021Q3,Unknown,SP500,-0.951319,5.977971,0,0.06114,9.6e-05,0,0.308787
HAS,CY2021Q3,Unknown,SP500,0.003213,5.977971,0,0.128426,0.145824,0,0.308787
HBAN,CY2021Q3,Unknown,SP500,7.985442,5.977971,1,1.196825,1.255191,1,0.308787
HCA,CY2021Q3,Unknown,SP500,0.288457,5.977971,0,0.148534,0.048083,0,0.308787
HD,CY2021Q3,Unknown,SP500,-0.227825,5.977971,0,0.11214,0.004767,0,0.308787
HIG,CY2021Q3,Unknown,SP500,7.985442,5.977971,1,1.20802,1.077333,1,0.308787
HII,CY2021Q3,Unknown,SP500,-0.926716,5.977971,0,0.062874,0.005053,0,0.308787
HLT,CY2021Q3,Unknown,SP500,0.136089,5.977971,0,0.137793,0.039975,0,0.308787
HON,CY2021Q3,Unknown,SP500,0.285903,5.977971,0,0.148354,0.013999,0,0.308787
HSIC,CY2021Q3,Unknown,SP500,-1.095513,5.977971,0,0.050975,0.001603,0,0.308787
HST,CY2021Q3,Unknown,SP500,-3.818828,5.977971,0,-0.140995,0.048545,0,0.308787
HSY,CY2021Q3,Unknown,SP500,0.856265,5.977971,0,0.188559,0.037227,0,0.308787
HUBB,CY2021Q3,Unknown,SP500,-0.403976,5.977971,0,0.099723,0.008641,0,0.308787
HWM,CY2021Q3,Unknown,SP500,-1.520118,5.977971,0,0.021044,0.04088,0,0.308787
IBKR,CY2021Q3,Unknown,SP500,6.298944,5.977971,1,0.572222,0.825568,1,0.308787
IBM,CY2021Q3,Unknown,SP500,-0.608914,5.977971,0,0.085277,0.007915,0,0.308787
ICE,CY2021Q3,Unknown,SP500,2.125042,5.977971,0,0.277997,0.308694,0,0.308787
IDXX,CY2021Q3,Unknown,SP500,1.246242,5.977971,0,0.216049,0.029713,0,0.308787
IEX,CY2021Q3,Unknown,SP500,0.492562,5.977971,0,0.162921,0.014233,0,0.308787
IFF,CY2021Q3,Unknown,SP500,-0.922497,5.977971,0,0.063172,0.054107,0,0.308787
INCY,CY2021Q3,Unknown,SP500,1.357075,5.977971,0,0.223862,0.012814,0,0.308787
INTC,CY2021Q3,Unknown,SP500,3.224682,5.977971,0,0.355513,0.097706,0,0.308787
INTU,CY2021Q3,Unknown,SP500,-0.207081,5.977971,0,0.113602,0.237224,0,0.308787
INVH,CY2021Q3,Unknown,SP500,0.10064,5.977971,0,0.135294,0.013343,0,0.308787
IP,CY2021Q3,Unknown,SP500,0.675603,5.977971,0,0.175824,0.085258,0,0.308787
IQV,CY2021Q3,Unknown,SP500,-0.726774,5.977971,0,0.076968,0.026067,0,0.308787
IR,CY2021Q3,Unknown,SP500,-0.469638,5.977971,0,0.095094,0.087861,0,0.308787
IRM,CY2021Q3,Unknown,SP500,0.522739,5.977971,0,0.165049,0.525725,1,0.308787
ISRG,CY2021Q3,Unknown,SP500,2.033734,5.977971,0,0.271561,0.081581,0,0.308787
IT,CY2021Q3,Unknown,SP500,0.009829,5.977971,0,0.128893,0.103327,0,0.308787
IVZ,CY2021Q3,Unknown,SP500,0.856437,5.977971,0,0.188571,0.025258,0,0.308787
JBHT,CY2021Q3,Unknown,SP500,-0.916519,5.977971,0,0.063593,0.004446,0,0.308787
JKHY,CY2021Q3,Unknown,SP500,1.146471,5.977971,0,0.209016,0.045422,0,0.308787
JNJ,CY2021Q3,Unknown,SP500,0.410345,5.977971,0,0.157126,0.112178,0,0.308787
KDP,CY2021Q3,Unknown,SP500,0.494769,5.977971,0,0.163077,0.020402,0,0.308787
KEY,CY2021Q3,Unknown,SP500,7.985442,5.977971,1,1.316327,0.355692,1,0.308787
KHC,CY2021Q3,Unknown,SP500,-0.174379,5.977971,0,0.115908,0.119989,0,0.308787
KIM,CY2021Q3,Unknown,SP500,7.985442,5.977971,1,1.376694,0.971849,1,0.308787
KKR,CY2021Q3,Unknown,SP500,1.842578,5.977971,0,0.258086,0.161238,0,0.308787
KLAC,CY2021Q3,Unknown,SP500,5.451378,5.977971,0,0.512476,0.183645,0,0.308787
KMB,CY2021Q3,Unknown,SP500,-0.490656,5.977971,0,0.093613,0.008056,0,0.308787
KMI,CY2021Q3,Unknown,SP500,0.123839,5.977971,0,0.136929,0.397425,1,0.308787
KO,CY2021Q3,Unknown,SP500,1.672068,5.977971,0,0.246067,0.01467,0,0.308787
KR,CY2021Q3,Unknown,SP500,-1.603593,5.977971,0,0.01516,0.00042,0,0.308787
L,CY2021Q3,Unknown,SP500,5.524735,5.977971,0,0.517647,1.386393,1,0.308787
LDOS,CY2021Q3,Unknown,SP500,-0.975469,5.977971,0,0.059438,0.009979,0,0.308787
LEN,CY2021Q3,Unknown,SP500,1.056987,5.977971,0,0.202709,0.073471,0,0.308787
LH,CY2021Q3,Unknown,SP500,0.230874,5.977971,0,0.144475,0.022892,0,0.308787
LHX,CY2021Q3,Unknown,SP500,-0.205151,5.977971,0,0.113738,0.025264,0,0.308787
LII,CY2021Q3,Unknown,SP500,-0.132384,5.977971,0,0.118868,0.01834,0,0.308787
LIN,CY2021Q3,Unknown,SP500,-0.007468,5.977971,0,0.127673,0.016782,0,0.308787
LLY,CY2021Q3,Unknown,SP500,0.506247,5.977971,0,0.163886,0.042345,0,0.308787
LMT,CY2021Q3,Unknown,SP500,-1.275215,5.977971,0,0.038308,0.068275,0,0.308787
LNT,CY2021Q3,Unknown,SP500,1.769429,5.977971,0,0.25293,0.074227,0,0.308787
LOW,CY2021Q3,Unknown,SP500,-0.645044,5.977971,0,0.08273,0.026737,0,0.308787
LRCX,CY2021Q3,Unknown,SP500,2.070655,5.977971,0,0.274164,0.004163,0,0.308787
LULU,CY2021Q3,Unknown,SP500,0.020645,5.977971,0,0.129655,0.013694,0,0.308787
LUV,CY2021Q3,Unknown,SP500,-0.466444,5.977971,0,0.09532,0.008493,0,0.308787
LVS,CY2021Q3,Unknown,SP500,-7.910235,5.977971,0,-0.429405,0.265722,0,0.308787
LYB,CY2021Q3,Unknown,SP500,0.19698,5.977971,0,0.142085,0.03958,0,0.308787
LYV,CY2021Q3,Unknown,SP500,-1.571621,5.977971,0,0.017414,0.357692,1,0.308787
MA,CY2021Q3,Unknown,SP500,2.557173,5.977971,0,0.308459,0.02227,0,0.308787
MAA,CY2021Q3,Unknown,SP500,0.811879,5.977971,0,0.18543,0.308849,1,0.308787
MAR,CY2021Q3,Unknown,SP500,-1.027743,5.977971,0,0.055753,0.078258,0,0.308787
MAS,CY2021Q3,Unknown,SP500,-0.402621,5.977971,0,0.099819,0.11634,0,0.308787
MCD,CY2021Q3,Unknown,SP500,3.099923,5.977971,0,0.346718,0.03015,0,0.308787
MCHP,CY2021Q3,Unknown,SP500,0.261972,5.977971,0,0.146667,0.014583,0,0.308787
MCK,CY2021Q3,Unknown,SP500,-1.761763,5.977971,0,0.00401,0.003744,0,0.308787
MCO,CY2021Q3,Unknown,SP500,2.587772,5.977971,0,0.310616,0.060923,0,0.308787
MDLZ,CY2021Q3,Unknown,SP500,0.666183,5.977971,0,0.17516,0.01286,0,0.308787
MDT,CY2021Q3,Unknown,SP500,0.551418,5.977971,0,0.16707,0.07154,0,0.308787
MET,CY2021Q3,Unknown,SP500,7.985442,5.977971,1,3.069767,3.558637,1,0.308787
META,CY2021Q3,Unknown,SP500,2.677276,5.977971,0,0.316925,0.040539,0,0.308787
MGM,CY2021Q3,Unknown,SP500,5.253438,5.977971,0,0.498523,0.452227,1,0.308787
MKC,CY2021Q3,Unknown,SP500,0.122889,5.977971,0,0.136862,0.018687,0,0.308787
MKTX,CY2021Q3,Unknown,SP500,3.260317,5.977971,0,0.358025,0.022657,0,0.308787
MLM,CY2021Q3,Unknown,SP500,0.504693,5.977971,0,0.163776,0.000229,0,0.308787
MNST,CY2021Q3,Unknown,SP500,,5.977971,0,,,0,0.308787
MO,CY2021Q3,Unknown,SP500,-7.508982,5.977971,0,-0.40112,0.710953,1,0.308787
MOS,CY2021Q3,Unknown,SP500,-0.275155,5.977971,0,0.108804,0.047212,0,0.308787
MPC,CY2021Q3,Unknown,SP500,-1.51405,5.977971,0,0.021472,0.26595,0,0.308787
MPWR,CY2021Q3,Unknown,SP500,1.202457,5.977971,0,0.212963,0.02525,0,0.308787
MRK,CY2021Q3,Unknown,SP500,3.106683,5.977971,0,0.347195,0.211692,0,0.308787
MSCI,CY2021Q3,Unknown,SP500,2.846018,5.977971,0,0.32882,0.002505,0,0.308787
MSFT,CY2021Q3,Unknown,SP500,4.600258,5.977971,0,0.452479,0.081861,0,0.308787
MSI,CY2021Q3,Unknown,SP500,0.248326,5.977971,0,0.145705,0.002951,0,0.308787
MTD,CY2021Q3,Unknown,SP500,1.221222,5.977971,0,0.214286,0.014069,0,0.308787
NCLH,CY2021Q3,Unknown,SP500,-7.985442,5.977971,0,-5.529412,173.970588,1,0.308787
NDAQ,CY2021Q3,Unknown,SP500,1.1921,5.977971,0,0.212233,0.029269,0,0.308787
NEM,CY2021Q3,Unknown,SP500,-1.803955,5.977971,0,0.001036,0.211036,0,0.308787
NFLX,CY2021Q3,Unknown,SP500,0.928324,5.977971,0,0.193639,0.009357,0,0.308787
NI,CY2021Q3,Unknown,SP500,-0.84616,5.977971,0,0.068553,0.005528,0,0.308787
NKE,CY2021Q3,Unknown,SP500,0.351882,5.977971,0,0.153005,0.013099,0,0.308787
NOC,CY2021Q3,Unknown,SP500,-0.089319,5.977971,0,0.121904,0.008583,0,0.308787
NOW,CY2021Q3,Unknown,SP500,-1.227568,5.977971,0,0.041667,0.000207,0,0.308787
NSC,CY2021Q3,Unknown,SP500,1.926832,5.977971,0,0.264025,0.028579,0,0.308787
NTAP,CY2021Q3,Unknown,SP500,0.210518,5.977971,0,0.14304,0.004494,0,0.308787
