ticker,quarter,sector,index,z_Q,s_star,above_threshold,Q_raw,delta_Q,extreme_event,extreme_threshold_90
DGX,CY2022Q1,Unknown,SP500,0.110132,5.703624,0,0.135963,0.046084,0,0.247392
DHI,CY2022Q1,Unknown,SP500,0.728067,5.703624,0,0.179522,0.017606,0,0.247392
DHR,CY2022Q1,Unknown,SP500,1.931117,5.703624,0,0.264327,0.104139,0,0.247392
DIS,CY2022Q1,Unknown,SP500,-1.472276,5.703624,0,0.024417,0.026181,0,0.247392
DLR,CY2022Q1,Unknown,SP500,-0.899769,5.703624,0,0.064774,0.053496,0,0.247392
DLTR,CY2022Q1,Unknown,SP500,-0.716663,5.703624,0,0.077681,0.043854,0,0.247392
DOC,CY2022Q1,Unknown,SP500,6.553466,5.703624,1,0.590164,0.127979,0,0.247392
DOV,CY2022Q1,Unknown,SP500,-0.256249,5.703624,0,0.110136,0.020686,0,0.247392
DOW,CY2022Q1,Unknown,SP500,-0.360454,5.703624,0,0.102791,0.010642,0,0.247392
DPZ,CY2022Q1,Unknown,SP500,-0.541767,5.703624,0,0.09001,0.030231,0,0.247392
DRI,CY2022Q1,Unknown,SP500,-0.387882,5.703624,0,0.100857,0.01591,0,0.247392
DUK,CY2022Q1,Unknown,SP500,-0.079636,5.703624,0,0.122586,0.081214,0,0.247392
DVA,CY2022Q1,Unknown,SP500,-1.003131,5.703624,0,0.057488,0.031008,0,0.247392
DVN,CY2022Q1,Unknown,SP500,1.302601,5.703624,0,0.220022,0.000446,0,0.247392
DXCM,CY2022Q1,Unknown,SP500,0.369025,5.703624,0,0.154213,0.020367,0,0.247392
EBAY,CY2022Q1,Unknown,SP500,-7.985442,5.703624,0,-0.540072,1.293612,1,0.247392
ECL,CY2022Q1,Unknown,SP500,-1.071791,5.703624,0,0.052648,,0,0.247392
ED,CY2022Q1,Unknown,SP500,0.341736,5.703624,0,0.152289,0.005255,0,0.247392
EFX,CY2022Q1,Unknown,SP500,0.491919,5.703624,0,0.162876,0.004745,0,0.247392
EG,CY2022Q1,Unknown,SP500,-0.358899,5.703624,0,0.102901,,0,0.247392
EIX,CY2022Q1,Unknown,SP500,-1.332439,5.703624,0,0.034274,0.090323,0,0.247392
EL,CY2022Q1,Unknown,SP500,,5.703624,0,,,0,0.247392
ELV,CY2022Q1,Unknown,SP500,-1.152455,5.703624,0,0.046962,0.004837,0,0.247392
EME,CY2022Q1,Unknown,SP500,-1.419279,5.703624,0,0.028153,0.011498,0,0.247392
EMR,CY2022Q1,Unknown,SP500,1.08667,5.703624,0,0.204801,0.079103,0,0.247392
EOG,CY2022Q1,Unknown,SP500,-0.429608,5.703624,0,0.097916,0.131884,0,0.247392
EPAM,CY2022Q1,Unknown,SP500,-0.72928,5.703624,0,0.076792,0.040498,0,0.247392
EQIX,CY2022Q1,Unknown,SP500,-0.616028,5.703624,0,0.084775,0.005971,0,0.247392
EQT,CY2022Q1,Unknown,SP500,-7.985442,5.703624,0,-0.60957,0.498614,1,0.247392
ERIE,CY2022Q1,Unknown,SP500,-0.362048,5.703624,0,0.102679,0.028135,0,0.247392
ES,CY2022Q1,Unknown,SP500,7.4e-05,5.703624,0,0.128205,0.011066,0,0.247392
ESS,CY2022Q1,Unknown,SP500,7.985442,5.703624,1,26.0,36.5,1,0.247392
ETN,CY2022Q1,Unknown,SP500,-0.260324,5.703624,0,0.109849,0.017918,0,0.247392
ETR,CY2022Q1,Unknown,SP500,,5.703624,0,,,0,0.247392
EVRG,CY2022Q1,Unknown,SP500,-0.323463,5.703624,0,0.105398,0.178779,0,0.247392
EW,CY2022Q1,Unknown,SP500,,5.703624,0,,,0,0.247392
EXC,CY2022Q1,Unknown,SP500,-0.226149,5.703624,0,0.112258,0.140466,0,0.247392
EXE,CY2022Q1,Unknown,SP500,-7.985442,5.703624,0,-0.817112,0.429472,1,0.247392
EXPD,CY2022Q1,Unknown,SP500,-0.766257,5.703624,0,0.074185,0.008936,0,0.247392
EXPE,CY2022Q1,Unknown,SP500,-2.588199,5.703624,0,-0.054246,0.181188,0,0.247392
EXR,CY2022Q1,Unknown,SP500,7.985442,5.703624,1,10.2,0.858824,1,0.247392
F,CY2022Q1,Unknown,SP500,-3.098351,5.703624,0,-0.090208,,0,0.247392
FANG,CY2022Q1,Unknown,SP500,2.807116,5.703624,0,0.326078,0.016041,0,0.247392
FAST,CY2022Q1,Unknown,SP500,0.429141,5.703624,0,0.158451,0.001437,0,0.247392
FCX,CY2022Q1,Unknown,SP500,2.426249,5.703624,0,0.29923,0.021057,0,0.247392
FDS,CY2022Q1,Unknown,SP500,1.801926,5.703624,0,0.25522,0.001103,0,0.247392
FDX,CY2022Q1,Unknown,SP500,-1.151385,5.703624,0,0.047037,0.002562,0,0.247392
FFIV,CY2022Q1,Unknown,SP500,-0.565625,5.703624,0,0.088328,0.048499,0,0.247392
FICO,CY2022Q1,Unknown,SP500,2.313988,5.703624,0,0.291317,0.027341,0,0.247392
FIS,CY2022Q1,Unknown,SP500,-1.100372,5.703624,0,0.050633,0.00558,0,0.247392
FISV,CY2022Q1,Unknown,SP500,0.474843,5.703624,0,0.161672,0.058862,0,0.247392
FITB,CY2022Q1,Unknown,SP500,7.985442,5.703624,1,3.25,1.381579,1,0.247392
FOX,CY2022Q1,Unknown,SP500,-0.627927,5.703624,0,0.083936,0.100374,0,0.247392
FOXA,CY2022Q1,Unknown,SP500,-0.627927,5.703624,0,0.083936,0.100374,0,0.247392
FRT,CY2022Q1,Unknown,SP500,1.051683,5.703624,0,0.202335,0.008192,0,0.247392
FSLR,CY2022Q1,Unknown,SP500,-3.480787,5.703624,0,-0.117166,0.194221,0,0.247392
FTNT,CY2022Q1,Unknown,SP500,0.231272,5.703624,0,0.144503,0.043502,0,0.247392
FTV,CY2022Q1,Unknown,SP500,,5.703624,0,,,0,0.247392
GD,CY2022Q1,Unknown,SP500,-0.716031,5.703624,0,0.077726,0.012157,0,0.247392
GDDY,CY2022Q1,Unknown,SP500,-0.856887,5.703624,0,0.067797,0.033863,0,0.247392
GE,CY2022Q1,Unknown,SP500,-3.171754,5.703624,0,-0.095382,0.163765,0,0.247392
GEHC,CY2022Q1,Unknown,SP500,-0.548015,5.703624,0,0.089569,,0,0.247392
GILD,CY2022Q1,Unknown,SP500,-1.777755,5.703624,0,0.002883,0.346396,1,0.247392
GIS,CY2022Q1,Unknown,SP500,0.244549,5.703624,0,0.145439,0.026609,0,0.247392
GL,CY2022Q1,Unknown,SP500,0.761624,5.703624,0,0.181888,0.034001,0,0.247392
GLW,CY2022Q1,Unknown,SP500,0.421051,5.703624,0,0.15788,0.055252,0,0.247392
GM,CY2022Q1,Unknown,SP500,-0.548459,5.703624,0,0.089538,0.013766,0,0.247392
GNRC,CY2022Q1,Unknown,SP500,-0.395051,5.703624,0,0.100352,0.033669,0,0.247392
GOOG,CY2022Q1,Unknown,SP500,1.609653,5.703624,0,0.241667,0.049128,0,0.247392
GOOGL,CY2022Q1,Unknown,SP500,1.609653,5.703624,0,0.241667,0.049128,0,0.247392
GPC,CY2022Q1,Unknown,SP500,-1.159585,5.703624,0,0.046459,0.006841,0,0.247392
GPN,CY2022Q1,Unknown,SP500,-0.206599,5.703624,0,0.113636,0.021241,0,0.247392
GRMN,CY2022Q1,Unknown,SP500,0.745242,5.703624,0,0.180733,0.036549,0,0.247392
HAL,CY2022Q1,Unknown,SP500,-0.947754,5.703624,0,0.061391,0.000251,0,0.247392
HAS,CY2022Q1,Unknown,SP500,-1.074587,5.703624,0,0.052451,0.075976,0,0.247392
HBAN,CY2022Q1,Unknown,SP500,7.985442,5.703624,1,1.493506,0.296681,1,0.247392
HCA,CY2022Q1,Unknown,SP500,-0.610298,5.703624,0,0.085179,0.063355,0,0.247392
HD,CY2022Q1,Unknown,SP500,-0.276007,5.703624,0,0.108744,0.003396,0,0.247392
HIG,CY2022Q1,Unknown,SP500,7.985442,5.703624,1,1.168865,0.039155,0,0.247392
HII,CY2022Q1,Unknown,SP500,-1.047672,5.703624,0,0.054348,0.008526,0,0.247392
HLT,CY2022Q1,Unknown,SP500,-0.071153,5.703624,0,0.123184,0.014609,0,0.247392
HOLX,CY2022Q1,Unknown,SP500,2.686121,5.703624,0,0.317549,0.021676,0,0.247392
HON,CY2022Q1,Unknown,SP500,0.101955,5.703624,0,0.135387,0.012967,0,0.247392
HPE,CY2022Q1,Unknown,SP500,-1.290349,5.703624,0,0.037241,0.036455,0,0.247392
HRL,CY2022Q1,Unknown,SP500,-0.61854,5.703624,0,0.084598,0.005754,0,0.247392
HSIC,CY2022Q1,Unknown,SP500,-1.010954,5.703624,0,0.056936,0.005961,0,0.247392
HST,CY2022Q1,Unknown,SP500,-0.286452,5.703624,0,0.108007,0.249003,1,0.247392
HSY,CY2022Q1,Unknown,SP500,1.017499,5.703624,0,0.199925,0.011366,0,0.247392
HUBB,CY2022Q1,Unknown,SP500,0.390252,5.703624,0,0.155709,,0,0.247392
HWM,CY2022Q1,Unknown,SP500,-0.415047,5.703624,0,0.098943,0.077898,0,0.247392
IBKR,CY2022Q1,Unknown,SP500,7.985442,5.703624,1,0.910448,0.338226,1,0.247392
IBM,CY2022Q1,Unknown,SP500,-1.086219,5.703624,0,0.051631,0.033646,0,0.247392
ICE,CY2022Q1,Unknown,SP500,1.971611,5.703624,0,0.267182,0.010816,0,0.247392
IDXX,CY2022Q1,Unknown,SP500,1.4694,5.703624,0,0.23178,0.015731,0,0.247392
IEX,CY2022Q1,Unknown,SP500,0.825889,5.703624,0,0.186418,0.023497,0,0.247392
IFF,CY2022Q1,Unknown,SP500,-0.745684,5.703624,0,0.075635,0.012464,0,0.247392
INCY,CY2022Q1,Unknown,SP500,-1.083224,5.703624,0,0.051842,0.17202,0,0.247392
INTC,CY2022Q1,Unknown,SP500,4.452352,5.703624,0,0.442053,0.08654,0,0.247392
INTU,CY2022Q1,Unknown,SP500,2.70014,5.703624,0,0.318537,0.281126,1,0.247392
INVH,CY2022Q1,Unknown,SP500,0.661244,5.703624,0,0.174812,0.039518,0,0.247392
IP,CY2022Q1,Unknown,SP500,-0.84348,5.703624,0,0.068742,0.107083,0,0.247392
IQV,CY2022Q1,Unknown,SP500,-0.526481,5.703624,0,0.091087,0.014119,0,0.247392
IR,CY2022Q1,Unknown,SP500,-0.715175,5.703624,0,0.077786,0.017308,0,0.247392
IRM,CY2022Q1,Unknown,SP500,-1.341239,5.703624,0,0.033654,0.131395,0,0.247392
ISRG,CY2022Q1,Unknown,SP500,1.670666,5.703624,0,0.245968,0.00032,0,0.247392
IT,CY2022Q1,Unknown,SP500,0.124491,5.703624,0,0.136975,0.008083,0,0.247392
IVZ,CY2022Q1,Unknown,SP500,-0.094379,5.703624,0,0.121547,0.067024,0,0.247392
J,CY2022Q1,Unknown,SP500,-1.489349,5.703624,0,0.023213,0.01642,0,0.247392
JBHT,CY2022Q1,Unknown,SP500,-0.83063,5.703624,0,0.069647,0.006054,0,0.247392
JBL,CY2022Q1,Unknown,SP500,-1.401694,5.703624,0,0.029392,0.001261,0,0.247392
JCI,CY2022Q1,Unknown,SP500,-1.793066,5.703624,0,0.001804,0.063191,0,0.247392
JKHY,CY2022Q1,Unknown,SP500,0.703976,5.703624,0,0.177824,0.016508,0,0.247392
JNJ,CY2022Q1,Unknown,SP500,1.863008,5.703624,0,0.259526,0.1024,0,0.247392
KDP,CY2022Q1,Unknown,SP500,0.877532,5.703624,0,0.190058,0.026982,0,0.247392
KEY,CY2022Q1,Unknown,SP500,7.985442,5.703624,1,1.108911,0.207416,0,0.247392
KHC,CY2022Q1,Unknown,SP500,0.002421,5.703624,0,0.128371,0.012463,0,0.247392
KIM,CY2022Q1,Unknown,SP500,6.055126,5.703624,1,0.555035,0.821659,1,0.247392
KKR,CY2022Q1,Unknown,SP500,-1.719254,5.703624,0,0.007007,0.251079,1,0.247392
KLAC,CY2022Q1,Unknown,SP500,2.711723,5.703624,0,0.319353,0.014636,0,0.247392
KMB,CY2022Q1,Unknown,SP500,-0.362458,5.703624,0,0.10265,0.009037,0,0.247392
KMI,CY2022Q1,Unknown,SP500,0.495388,5.703624,0,0.163121,0.026191,0,0.247392
KO,CY2022Q1,Unknown,SP500,1.941856,5.703624,0,0.265084,0.019018,0,0.247392
L,CY2022Q1,Unknown,SP500,7.033908,5.703624,1,0.624031,0.106384,0,0.247392
LDOS,CY2022Q1,Unknown,SP500,-1.104864,5.703624,0,0.050316,0.009121,0,0.247392
LEN,CY2022Q1,Unknown,SP500,-0.666207,5.703624,0,0.081238,0.121471,0,0.247392
LH,CY2022Q1,Unknown,SP500,-0.029025,5.703624,0,0.126154,0.018321,0,0.247392
LHX,CY2022Q1,Unknown,SP500,-0.176346,5.703624,0,0.115769,0.00203,0,0.247392
LII,CY2022Q1,Unknown,SP500,-0.642316,5.703624,0,0.082922,,0,0.247392
LIN,CY2022Q1,Unknown,SP500,0.209657,5.703624,0,0.142979,0.015305,0,0.247392
LITE,CY2022Q1,Unknown,SP500,-0.884887,5.703624,0,0.065823,0.061694,0,0.247392
LLY,CY2022Q1,Unknown,SP500,1.637956,5.703624,0,0.243662,0.079776,0,0.247392
LMT,CY2022Q1,Unknown,SP500,-0.175746,5.703624,0,0.115811,0.077503,0,0.247392
LNT,CY2022Q1,Unknown,SP500,0.731654,5.703624,0,0.179775,0.073154,0,0.247392
LOW,CY2022Q1,Unknown,SP500,-0.419773,5.703624,0,0.098609,0.01588,0,0.247392
LRCX,CY2022Q1,Unknown,SP500,1.752327,5.703624,0,0.251724,0.030982,0,0.247392
LULU,CY2022Q1,Unknown,SP500,-0.147634,5.703624,0,0.117793,0.011862,0,0.247392
LUV,CY2022Q1,Unknown,SP500,-2.658821,5.703624,0,-0.059225,0.154544,0,0.247392
LVS,CY2022Q1,Unknown,SP500,7.985442,5.703624,1,2.682927,2.804951,1,0.247392
LYB,CY2022Q1,Unknown,SP500,-0.360272,5.703624,0,0.102804,0.039282,0,0.247392
LYV,CY2022Q1,Unknown,SP500,-2.212058,5.703624,0,-0.027732,0.045145,0,0.247392
MA,CY2022Q1,Unknown,SP500,2.832262,5.703624,0,0.32785,0.019391,0,0.247392
MAA,CY2022Q1,Unknown,SP500,1.489446,5.703624,0,0.233193,0.047763,0,0.247392
MAR,CY2022Q1,Unknown,SP500,-0.544982,5.703624,0,0.089783,0.034031,0,0.247392
MAS,CY2022Q1,Unknown,SP500,-0.316902,5.703624,0,0.105861,0.006042,0,0.247392
MCD,CY2022Q1,Unknown,SP500,0.945455,5.703624,0,0.194846,0.151872,0,0.247392
MCO,CY2022Q1,Unknown,SP500,2.82305,5.703624,0,0.327201,0.016585,0,0.247392
MDLZ,CY2022Q1,Unknown,SP500,-0.256431,5.703624,0,0.110124,0.065036,0,0.247392
MET,CY2022Q1,Unknown,SP500,7.985442,5.703624,1,2.970909,0.098858,0,0.247392
META,CY2022Q1,Unknown,SP500,1.975927,5.703624,0,0.267486,0.049439,0,0.247392
MGM,CY2022Q1,Unknown,SP500,-1.908127,5.703624,0,-0.006307,0.50483,1,0.247392
