ticker,quarter,sector,index,z_Q,s_star,above_threshold,Q_raw,delta_Q,extreme_event,extreme_threshold_90
AME,CY2023Q2,Unknown,SP500,0.973747,6.065133,0,0.196841,0.005232,0,0.151344
AMGN,CY2023Q2,Unknown,SP500,0.981606,6.065133,0,0.197395,0.267961,1,0.151344
AMP,CY2023Q2,Unknown,SP500,1.332237,6.065133,0,0.222111,0.113659,0,0.151344
AMT,CY2023Q2,Unknown,SP500,,6.065133,0,,,0,0.151344
AMZN,CY2023Q2,Unknown,SP500,-1.106094,6.065133,0,0.05023,0.025323,0,0.151344
ANET,CY2023Q2,Unknown,SP500,2.965141,6.065133,0,0.337217,0.014493,0,0.151344
AON,CY2023Q2,Unknown,SP500,0.681884,6.065133,0,0.176267,0.094981,0,0.151344
AOS,CY2023Q2,Unknown,SP500,0.498948,6.065133,0,0.163371,0.031902,0,0.151344
APD,CY2023Q2,Unknown,SP500,0.968066,6.065133,0,0.19644,0.05894,0,0.151344
APH,CY2023Q2,Unknown,SP500,0.322729,6.065133,0,0.15095,0.003337,0,0.151344
APO,CY2023Q2,Unknown,SP500,-1.198493,6.065133,0,0.043716,0.146814,0,0.151344
APP,CY2023Q2,Unknown,SP500,-0.305472,6.065133,0,0.106667,0.11366,0,0.151344
ARE,CY2023Q2,Unknown,SP500,-0.030492,6.065133,0,0.12605,0.014781,0,0.151344
ARES,CY2023Q2,Unknown,SP500,,6.065133,0,,,0,0.151344
ATO,CY2023Q2,Unknown,SP500,1.134106,6.065133,0,0.208145,0.024172,0,0.151344
AVB,CY2023Q2,Unknown,SP500,,6.065133,0,,,0,0.151344
AVGO,CY2023Q2,Unknown,SP500,3.460375,6.065133,0,0.372127,0.026476,0,0.151344
AVY,CY2023Q2,Unknown,SP500,-1.14022,6.065133,0,0.047824,0.010772,0,0.151344
AXON,CY2023Q2,Unknown,SP500,-1.362267,6.065133,0,0.032172,0.101549,0,0.151344
AXP,CY2023Q2,Unknown,SP500,1.450778,6.065133,0,0.230468,0.025177,0,0.151344
BA,CY2023Q2,Unknown,SP500,-1.925675,6.065133,0,-0.007544,0.015557,0,0.151344
BAC,CY2023Q2,Unknown,SP500,2.352103,6.065133,0,0.294003,0.016797,0,0.151344
BALL,CY2023Q2,Unknown,SP500,-1.018462,6.065133,0,0.056407,0.003976,0,0.151344
BAX,CY2023Q2,Unknown,SP500,-2.590651,6.065133,0,-0.054419,0.072445,0,0.151344
BBY,CY2023Q2,Unknown,SP500,-1.413043,6.065133,0,0.028592,0.002819,0,0.151344
BDX,CY2023Q2,Unknown,SP500,-0.635027,6.065133,0,0.083436,0.01198,0,0.151344
BEN,CY2023Q2,Unknown,SP500,-0.175979,6.065133,0,0.115795,0.01512,0,0.151344
BF.B,CY2023Q2,Unknown,SP500,1.338366,6.065133,0,0.222543,0.130036,0,0.151344
BG,CY2023Q2,Unknown,SP500,0.194521,6.065133,0,0.141912,0.008127,0,0.151344
BIIB,CY2023Q2,Unknown,SP500,1.600794,6.065133,0,0.241042,0.083511,0,0.151344
BKNG,CY2023Q2,Unknown,SP500,,6.065133,0,,,0,0.151344
BKR,CY2023Q2,Unknown,SP500,-0.897627,6.065133,0,0.064925,0.035845,0,0.151344
BLDR,CY2023Q2,Unknown,SP500,-0.550082,6.065133,0,0.089424,0.003408,0,0.151344
BMY,CY2023Q2,Unknown,SP500,0.800957,6.065133,0,0.184661,0.014863,0,0.151344
BRK.B,CY2023Q2,Unknown,SP500,5.973142,6.065133,0,0.549256,0.045003,0,0.151344
BRO,CY2023Q2,Unknown,SP500,0.755707,6.065133,0,0.181471,0.029999,0,0.151344
BSX,CY2023Q2,Unknown,SP500,-0.754403,6.065133,0,0.075021,0.017632,0,0.151344
BX,CY2023Q2,Unknown,SP500,1.210063,6.065133,0,0.213499,0.15127,0,0.151344
BXP,CY2023Q2,Unknown,SP500,-0.012837,6.065133,0,0.127295,0.030159,0,0.151344
C,CY2023Q2,Unknown,SP500,0.308967,6.065133,0,0.149979,0.064783,0,0.151344
CARR,CY2023Q2,Unknown,SP500,,6.065133,0,,,0,0.151344
CAT,CY2023Q2,Unknown,SP500,0.576548,6.065133,0,0.168842,0.046411,0,0.151344
CB,CY2023Q2,Unknown,SP500,0.330898,6.065133,0,0.151525,0.019588,0,0.151344
CBOE,CY2023Q2,Unknown,SP500,,6.065133,0,,,0,0.151344
CBRE,CY2023Q2,Unknown,SP500,-1.443421,6.065133,0,0.026451,0.010428,0,0.151344
CCI,CY2023Q2,Unknown,SP500,7.985442,6.065133,1,3.273381,0.468012,1,0.151344
CCL,CY2023Q2,Unknown,SP500,-2.994331,6.065133,0,-0.082875,0.073488,0,0.151344
CDNS,CY2023Q2,Unknown,SP500,1.390277,6.065133,0,0.226203,0.010588,0,0.151344
CDW,CY2023Q2,Unknown,SP500,-1.155495,6.065133,0,0.046747,0.001676,0,0.151344
CEG,CY2023Q2,Unknown,SP500,0.695069,6.065133,0,0.177196,0.160738,1,0.151344
CF,CY2023Q2,Unknown,SP500,3.024597,6.065133,0,0.341408,0.018347,0,0.151344
CFG,CY2023Q2,Unknown,SP500,7.985442,6.065133,1,1.479876,0.173846,1,0.151344
CHD,CY2023Q2,Unknown,SP500,0.337553,6.065133,0,0.151994,0.010036,0,0.151344
CHRW,CY2023Q2,Unknown,SP500,-1.507473,6.065133,0,0.021936,0.002999,0,0.151344
CHTR,CY2023Q2,Unknown,SP500,-0.548461,6.065133,0,0.089538,0.014756,0,0.151344
CI,CY2023Q2,Unknown,SP500,-1.377767,6.065133,0,0.031079,0.003003,0,0.151344
CIEN,CY2023Q2,Unknown,SP500,-1.42017,6.065133,0,0.02809,0.023102,0,0.151344
CINF,CY2023Q2,Unknown,SP500,1.089358,6.065133,0,0.20499,0.104589,0,0.151344
CL,CY2023Q2,Unknown,SP500,-0.341796,6.065133,0,0.104106,0.026119,0,0.151344
CMCSA,CY2023Q2,Unknown,SP500,0.156323,6.065133,0,0.139219,0.010089,0,0.151344
CME,CY2023Q2,Unknown,SP500,,6.065133,0,,,0,0.151344
CMG,CY2023Q2,Unknown,SP500,0.110428,6.065133,0,0.135984,0.012725,0,0.151344
CMI,CY2023Q2,Unknown,SP500,-0.608288,6.065133,0,0.085321,0.01003,0,0.151344
CMS,CY2023Q2,Unknown,SP500,0.036593,6.065133,0,0.130779,0.040032,0,0.151344
CNC,CY2023Q2,Unknown,SP500,-1.387836,6.065133,0,0.030369,0.001961,0,0.151344
CNP,CY2023Q2,Unknown,SP500,-0.924447,6.065133,0,0.063034,0.054677,0,0.151344
COF,CY2023Q2,Unknown,SP500,7.985442,6.065133,1,1.010593,0.25942,1,0.151344
COIN,CY2023Q2,Unknown,SP500,-3.762231,6.065133,0,-0.137006,0.034806,0,0.151344
COO,CY2023Q2,Unknown,SP500,-0.522077,6.065133,0,0.091398,0.045788,0,0.151344
COP,CY2023Q2,Unknown,SP500,1.055912,6.065133,0,0.202633,0.041433,0,0.151344
COR,CY2023Q2,Unknown,SP500,-1.716944,6.065133,0,0.00717,0.000315,0,0.151344
CPAY,CY2023Q2,Unknown,SP500,1.772761,6.065133,0,0.253165,0.014541,0,0.151344
CPT,CY2023Q2,Unknown,SP500,7.985442,6.065133,1,91.0,49.0,1,0.151344
CRH,CY2023Q2,Unknown,SP500,-0.066763,6.065133,0,0.123494,0.12785,0,0.151344
CRL,CY2023Q2,Unknown,SP500,-0.520494,6.065133,0,0.091509,0.008588,0,0.151344
CRM,CY2023Q2,Unknown,SP500,0.27059,6.065133,0,0.147274,0.123144,0,0.151344
CRWD,CY2023Q2,Unknown,SP500,-1.663616,6.065133,0,0.010929,0.010929,0,0.151344
CSGP,CY2023Q2,Unknown,SP500,0.545694,6.065133,0,0.166667,0.017694,0,0.151344
CSX,CY2023Q2,Unknown,SP500,1.955099,6.065133,0,0.266018,0.003201,0,0.151344
CTRA,CY2023Q2,Unknown,SP500,0.658282,6.065133,0,0.174603,0.238454,1,0.151344
CTSH,CY2023Q2,Unknown,SP500,-0.474374,6.065133,0,0.094761,0.025771,0,0.151344
CTVA,CY2023Q2,Unknown,SP500,-0.143077,6.065133,0,0.118114,0.003712,0,0.151344
CVNA,CY2023Q2,Unknown,SP500,-2.095877,6.065133,0,-0.019542,0.041855,0,0.151344
CVS,CY2023Q2,Unknown,SP500,-1.515378,6.065133,0,0.021379,0.003669,0,0.151344
CVX,CY2023Q2,Unknown,SP500,-0.012945,6.065133,0,0.127287,0.00731,0,0.151344
D,CY2023Q2,Unknown,SP500,0.829723,6.065133,0,0.186688,0.094888,0,0.151344
DAL,CY2023Q2,Unknown,SP500,-0.154899,6.065133,0,0.117281,0.145731,0,0.151344
DASH,CY2023Q2,Unknown,SP500,-2.949287,6.065133,0,-0.0797,0.000584,0,0.151344
DD,CY2023Q2,Unknown,SP500,-2.419295,6.065133,0,-0.04234,0.127496,0,0.151344
DDOG,CY2023Q2,Unknown,SP500,-1.930138,6.065133,0,-0.007859,0.041934,0,0.151344
DE,CY2023Q2,Unknown,SP500,0.854985,6.065133,0,0.188469,0.023978,0,0.151344
DECK,CY2023Q2,Unknown,SP500,-0.475593,6.065133,0,0.094675,0.021487,0,0.151344
DELL,CY2023Q2,Unknown,SP500,-1.516179,6.065133,0,0.021322,0.009124,0,0.151344
DG,CY2023Q2,Unknown,SP500,-1.139473,6.065133,0,0.047877,0.007138,0,0.151344
DGX,CY2023Q2,Unknown,SP500,-0.392765,6.065133,0,0.100513,0.013855,0,0.151344
DHI,CY2023Q2,Unknown,SP500,0.128541,6.065133,0,0.137261,0.019112,0,0.151344
DHR,CY2023Q2,Unknown,SP500,0.835238,6.065133,0,0.187077,0.056661,0,0.151344
DIS,CY2023Q2,Unknown,SP500,-2.110891,6.065133,0,-0.0206,0.078863,0,0.151344
DLR,CY2023Q2,Unknown,SP500,-0.59321,6.065133,0,0.086384,0.034853,0,0.151344
DLTR,CY2023Q2,Unknown,SP500,-1.086092,6.065133,0,0.05164,0.024403,0,0.151344
DOC,CY2023Q2,Unknown,SP500,3.855783,6.065133,0,0.4,0.537008,1,0.151344
DOV,CY2023Q2,Unknown,SP500,-0.183877,6.065133,0,0.115238,0.005089,0,0.151344
DOW,CY2023Q2,Unknown,SP500,-1.216181,6.065133,0,0.042469,0.050317,0,0.151344
DPZ,CY2023Q2,Unknown,SP500,-0.310086,6.065133,0,0.106341,0.003802,0,0.151344
DUK,CY2023Q2,Unknown,SP500,-2.300803,6.065133,0,-0.033987,0.147211,0,0.151344
DVA,CY2023Q2,Unknown,SP500,-0.972219,6.065133,0,0.059667,0.019291,0,0.151344
DVN,CY2023Q2,Unknown,SP500,0.954264,6.065133,0,0.195467,0.069231,0,0.151344
DXCM,CY2023Q2,Unknown,SP500,0.070652,6.065133,0,0.13318,0.067143,0,0.151344
EBAY,CY2023Q2,Unknown,SP500,-0.863608,6.065133,0,0.067323,0.158574,1,0.151344
ECL,CY2023Q2,Unknown,SP500,-0.603336,6.065133,0,0.08567,0.02044,0,0.151344
ED,CY2023Q2,Unknown,SP500,-0.662486,6.065133,0,0.0815,0.257912,1,0.151344
EFX,CY2023Q2,Unknown,SP500,-0.333313,6.065133,0,0.104704,0.018683,0,0.151344
EG,CY2023Q2,Unknown,SP500,0.785367,6.065133,0,0.183562,0.072484,0,0.151344
EIX,CY2023Q2,Unknown,SP500,,6.065133,0,,,0,0.151344
ELV,CY2023Q2,Unknown,SP500,-1.216741,6.065133,0,0.04243,0.004734,0,0.151344
EME,CY2023Q2,Unknown,SP500,-1.161978,6.065133,0,0.04629,0.007882,0,0.151344
EMR,CY2023Q2,Unknown,SP500,7.985442,6.065133,1,2.369995,2.159132,1,0.151344
EOG,CY2023Q2,Unknown,SP500,2.134513,6.065133,0,0.278665,0.056047,0,0.151344
EPAM,CY2023Q2,Unknown,SP500,-0.363672,6.065133,0,0.102564,0.018336,0,0.151344
EQIX,CY2023Q2,Unknown,SP500,-0.364212,6.065133,0,0.102526,0.013878,0,0.151344
EQT,CY2023Q2,Unknown,SP500,-2.939491,6.065133,0,-0.079009,0.74513,1,0.151344
ERIE,CY2023Q2,Unknown,SP500,0.174153,6.065133,0,0.140476,0.026114,0,0.151344
ES,CY2023Q2,Unknown,SP500,-1.726924,6.065133,0,0.006466,0.123407,0,0.151344
ESS,CY2023Q2,Unknown,SP500,7.985442,6.065133,1,35.333333,18.666667,1,0.151344
ETN,CY2023Q2,Unknown,SP500,-0.019396,6.065133,0,0.126833,0.010473,0,0.151344
ETR,CY2023Q2,Unknown,SP500,,6.065133,0,,,0,0.151344
EVRG,CY2023Q2,Unknown,SP500,0.121231,6.065133,0,0.136746,0.02207,0,0.151344
EW,CY2023Q2,Unknown,SP500,1.586451,6.065133,0,0.240031,0.039248,0,0.151344
EXC,CY2023Q2,Unknown,SP500,-0.808728,6.065133,0,0.071191,0.049067,0,0.151344
EXE,CY2023Q2,Unknown,SP500,1.114588,6.065133,0,0.206769,0.205397,1,0.151344
EXPD,CY2023Q2,Unknown,SP500,-0.571039,6.065133,0,0.087946,0.000789,0,0.151344
EXPE,CY2023Q2,Unknown,SP500,-0.192197,6.065133,0,0.114652,0.169061,1,0.151344
EXR,CY2023Q2,Unknown,SP500,7.985442,6.065133,1,9.181818,0.151515,1,0.151344
F,CY2023Q2,Unknown,SP500,-1.21371,6.065133,0,0.042644,0.00028,0,0.151344
FANG,CY2023Q2,Unknown,SP500,2.341402,6.065133,0,0.293249,0.081094,0,0.151344
FAST,CY2023Q2,Unknown,SP500,0.426409,6.065133,0,0.158258,0.000429,0,0.151344
FCX,CY2023Q2,Unknown,SP500,-0.069029,6.065133,0,0.123334,0.081709,0,0.151344
FDS,CY2023Q2,Unknown,SP500,1.794784,6.065133,0,0.254717,0.001594,0,0.151344
FFIV,CY2023Q2,Unknown,SP500,-0.022692,6.065133,0,0.1266,0.01138,0,0.151344
FICO,CY2023Q2,Unknown,SP500,2.767826,6.065133,0,0.323308,0.054887,0,0.151344
FIS,CY2023Q2,Unknown,SP500,-7.985442,6.065133,0,-2.716934,2.780268,1,0.151344
FITB,CY2023Q2,Unknown,SP500,7.985442,6.065133,1,4.173611,0.100618,0,0.151344
FRT,CY2023Q2,Unknown,SP500,1.210404,6.065133,0,0.213523,0.012058,0,0.151344
FSLR,CY2023Q2,Unknown,SP500,1.172494,6.065133,0,0.210851,0.132384,0,0.151344
FTNT,CY2023Q2,Unknown,SP500,1.099752,6.065133,0,0.205723,0.00921,0,0.151344
FTV,CY2023Q2,Unknown,SP500,0.124263,6.065133,0,0.136959,0.017863,0,0.151344
GD,CY2023Q2,Unknown,SP500,-0.779013,6.065133,0,0.073286,0.000593,0,0.151344
GDDY,CY2023Q2,Unknown,SP500,-0.695139,6.065133,0,0.079198,0.033832,0,0.151344
GE,CY2023Q2,Unknown,SP500,-1.75945,6.065133,0,0.004174,1.061698,1,0.151344
GEHC,CY2023Q2,Unknown,SP500,-0.587643,6.065133,0,0.086776,0.007745,0,0.151344
GEN,CY2023Q2,Unknown,SP500,0.994494,6.065133,0,0.198303,0.022021,0,0.151344
GEV,CY2023Q2,Unknown,SP500,-2.080746,6.065133,0,-0.018475,0.027699,0,0.151344
GILD,CY2023Q2,Unknown,SP500,0.427816,6.065133,0,0.158357,0.000648,0,0.151344
GIS,CY2023Q2,Unknown,SP500,-0.084173,6.065133,0,0.122266,0.014385,0,0.151344
GL,CY2023Q2,Unknown,SP500,0.481503,6.065133,0,0.162142,0.007427,0,0.151344
GLW,CY2023Q2,Unknown,SP500,-0.589457,6.065133,0,0.086648,0.031267,0,0.151344
GM,CY2023Q2,Unknown,SP500,-0.93628,6.065133,0,0.0622,0.003155,0,0.151344
GNRC,CY2023Q2,Unknown,SP500,-1.180281,6.065133,0,0.045,0.031486,0,0.151344
GOOG,CY2023Q2,Unknown,SP500,1.674055,6.065133,0,0.246207,0.030536,0,0.151344
GOOGL,CY2023Q2,Unknown,SP500,1.674055,6.065133,0,0.246207,0.030536,0,0.151344
GPC,CY2023Q2,Unknown,SP500,-0.993632,6.065133,0,0.058157,0.005425,0,0.151344
GPN,CY2023Q2,Unknown,SP500,-0.233423,6.065133,0,0.111746,0.116545,0,0.151344
GRMN,CY2023Q2,Unknown,SP500,1.274149,6.065133,0,0.218017,0.041905,0,0.151344
HAL,CY2023Q2,Unknown,SP500,-0.326155,6.065133,0,0.105209,0.009465,0,0.151344
HAS,CY2023Q2,Unknown,SP500,-4.573807,6.065133,0,-0.194215,0.172237,1,0.151344
HBAN,CY2023Q2,Unknown,SP500,7.985442,6.065133,1,1.683735,0.086918,0,0.151344
HCA,CY2023Q2,Unknown,SP500,-0.751635,6.065133,0,0.075216,0.012206,0,0.151344
HD,CY2023Q2,Unknown,SP500,-0.2786,6.065133,0,0.108561,0.004607,0,0.151344
HIG,CY2023Q2,Unknown,SP500,7.985442,6.065133,1,1.553977,0.028863,0,0.151344
HII,CY2023Q2,Unknown,SP500,-1.156943,6.065133,0,0.046645,0.001597,0,0.151344
HLT,CY2023Q2,Unknown,SP500,0.373256,6.065133,0,0.154511,0.064673,0,0.151344
HOLX,CY2023Q2,Unknown,SP500,-2.395326,6.065133,0,-0.04065,0.253893,1,0.151344
HON,CY2023Q2,Unknown,SP500,0.487787,6.065133,0,0.162585,0.005319,0,0.151344
HPE,CY2023Q2,Unknown,SP500,-0.878589,6.065133,0,0.066267,0.006321,0,0.151344
HRL,CY2023Q2,Unknown,SP500,-1.038253,6.065133,0,0.055012,0.017856,0,0.151344
HSIC,CY2023Q2,Unknown,SP500,-1.177993,6.065133,0,0.045161,0.005619,0,0.151344
HST,CY2023Q2,Unknown,SP500,0.319952,6.065133,0,0.150754,0.057067,0,0.151344
HSY,CY2023Q2,Unknown,SP500,0.500116,6.065133,0,0.163454,0.032999,0,0.151344
HUBB,CY2023Q2,Unknown,SP500,0.331067,6.065133,0,0.151537,0.009903,0,0.151344
HWM,CY2023Q2,Unknown,SP500,-0.157299,6.065133,0,0.117112,0.024785,0,0.151344
IBKR,CY2023Q2,Unknown,SP500,7.985442,6.065133,1,1.628726,0.121274,0,0.151344
IBM,CY2023Q2,Unknown,SP500,-0.367503,6.065133,0,0.102294,0.037251,0,0.151344
ICE,CY2023Q2,Unknown,SP500,3.033523,6.065133,0,0.342038,0.07707,0,0.151344
IDXX,CY2023Q2,Unknown,SP500,1.547537,6.065133,0,0.237288,0.00049,0,0.151344
IEX,CY2023Q2,Unknown,SP500,0.512157,6.065133,0,0.164303,0.001378,0,0.151344
IFF,CY2023Q2,Unknown,SP500,-1.687886,6.065133,0,0.009218,0.012191,0,0.151344
INCY,CY2023Q2,Unknown,SP500,1.211673,6.065133,0,0.213613,0.186418,1,0.151344
INTC,CY2023Q2,Unknown,SP500,-0.196167,6.065133,0,0.114372,0.349796,1,0.151344
INVH,CY2023Q2,Unknown,SP500,1.444146,6.065133,0,0.23,0.02661,0,0.151344
IP,CY2023Q2,Unknown,SP500,,6.065133,0,,,0,0.151344
IQV,CY2023Q2,Unknown,SP500,-0.688487,6.065133,0,0.079667,0.000533,0,0.151344
IR,CY2023Q2,Unknown,SP500,-0.305024,6.065133,0,0.106698,0.007865,0,0.151344
IRM,CY2023Q2,Unknown,SP500,-1.808209,6.065133,0,0.000736,0.049492,0,0.151344
ISRG,CY2023Q2,Unknown,SP500,1.582453,6.065133,0,0.239749,0.030433,0,0.151344
IT,CY2023Q2,Unknown,SP500,0.050171,6.065133,0,0.131737,0.078342,0,0.151344
ITW,CY2023Q2,Unknown,SP500,0.806851,6.065133,0,0.185076,0.00742,0,0.151344
IVZ,CY2023Q2,Unknown,SP500,-0.520967,6.065133,0,0.091476,0.010781,0,0.151344
J,CY2023Q2,Unknown,SP500,-0.985375,6.065133,0,0.058739,0.022322,0,0.151344
JBHT,CY2023Q2,Unknown,SP500,-0.958344,6.065133,0,0.060645,0.000656,0,0.151344
JBL,CY2023Q2,Unknown,SP500,-1.428643,6.065133,0,0.027493,0.002044,0,0.151344
JCI,CY2023Q2,Unknown,SP500,0.267593,6.065133,0,0.147063,0.127171,0,0.151344
JNJ,CY2023Q2,Unknown,SP500,1.572453,6.065133,0,0.239045,0.242299,1,0.151344
KDP,CY2023Q2,Unknown,SP500,0.064587,6.065133,0,0.132753,0.006526,0,0.151344
KEY,CY2023Q2,Unknown,SP500,7.985442,6.065133,1,0.824713,0.007287,0,0.151344
KHC,CY2023Q2,Unknown,SP500,0.292056,6.065133,0,0.148787,0.019954,0,0.151344
KIM,CY2023Q2,Unknown,SP500,1.607783,6.065133,0,0.241535,0.413093,1,0.151344
KKR,CY2023Q2,Unknown,SP500,1.55284,6.065133,0,0.237662,0.128932,0,0.151344
KMB,CY2023Q2,Unknown,SP500,-1.536813,6.065133,0,0.019868,0.089083,0,0.151344
KMI,CY2023Q2,Unknown,SP500,0.862974,6.065133,0,0.189032,0.008065,0,0.151344
KO,CY2023Q2,Unknown,SP500,1.199385,6.065133,0,0.212746,0.070223,0,0.151344
KR,CY2023Q2,Unknown,SP500,-1.894085,6.065133,0,-0.005317,0.016955,0,0.151344
L,CY2023Q2,Unknown,SP500,7.433146,6.065133,1,0.652174,0.004569,0,0.151344
LDOS,CY2023Q2,Unknown,SP500,-1.048522,6.065133,0,0.054288,0.010254,0,0.151344
LEN,CY2023Q2,Unknown,SP500,-0.28102,6.065133,0,0.10839,0.016403,0,0.151344
LH,CY2023Q2,Unknown,SP500,-0.934947,6.065133,0,0.062294,0.007818,0,0.151344
LHX,CY2023Q2,Unknown,SP500,-0.763691,6.065133,0,0.074366,0.001009,0,0.151344
LII,CY2023Q2,Unknown,SP500,0.363047,6.065133,0,0.153792,0.060369,0,0.151344
LIN,CY2023Q2,Unknown,SP500,0.904784,6.065133,0,0.19198,0.006944,0,0.151344
LLY,CY2023Q2,Unknown,SP500,1.190258,6.065133,0,0.212103,0.018856,0,0.151344
LMT,CY2023Q2,Unknown,SP500,-0.390103,6.065133,0,0.100701,0.010961,0,0.151344
LNT,CY2023Q2,Unknown,SP500,,6.065133,0,,,0,0.151344
LOW,CY2023Q2,Unknown,SP500,-0.299204,6.065133,0,0.107109,0.005976,0,0.151344
LULU,CY2023Q2,Unknown,SP500,0.377652,6.065133,0,0.154821,0.009894,0,0.151344
LUV,CY2023Q2,Unknown,SP500,-0.441776,6.065133,0,0.097058,0.124924,0,0.151344
LVS,CY2023Q2,Unknown,SP500,-0.077483,6.065133,0,0.122738,0.053398,0,0.151344
LYB,CY2023Q2,Unknown,SP500,-0.834466,6.065133,0,0.069377,0.02312,0,0.151344
LYV,CY2023Q2,Unknown,SP500,-1.138207,6.065133,0,0.047966,0.048606,0,0.151344
MAA,CY2023Q2,Unknown,SP500,2.05269,6.065133,0,0.272897,0.015808,0,0.151344
MAR,CY2023Q2,Unknown,SP500,-0.12333,6.065133,0,0.119506,0.015311,0,0.151344
MAS,CY2023Q2,Unknown,SP500,-0.064569,6.065133,0,0.123648,0.020061,0,0.151344
MCD,CY2023Q2,Unknown,SP500,3.224416,6.065133,0,0.355494,0.049967,0,0.151344
MCHP,CY2023Q2,Unknown,SP500,2.308885,6.065133,0,0.290957,0.023552,0,0.151344
MCK,CY2023Q2,Unknown,SP500,-1.636194,6.065133,0,0.012862,0.002445,0,0.151344
MCO,CY2023Q2,Unknown,SP500,1.761102,6.065133,0,0.252343,0.088474,0,0.151344
MDLZ,CY2023Q2,Unknown,SP500,-0.244461,6.065133,0,0.110967,0.116067,0,0.151344
MDT,CY2023Q2,Unknown,SP500,-0.361735,6.065133,0,0.102701,0.055446,0,0.151344
MET,CY2023Q2,Unknown,SP500,7.985442,6.065133,1,0.736264,0.593915,1,0.151344
META,CY2023Q2,Unknown,SP500,1.633993,6.065133,0,0.243383,0.044081,0,0.151344
MGM,CY2023Q2,Unknown,SP500,-1.095316,6.065133,0,0.050989,0.069589,0,0.151344
MKC,CY2023Q2,Unknown,SP500,-0.518905,6.065133,0,0.091621,0.00286,0,0.151344
MKTX,CY2023Q2,Unknown,SP500,2.910043,6.065133,0,0.333333,0.031199,0,0.151344
MLM,CY2023Q2,Unknown,SP500,0.892361,6.065133,0,0.191104,0.101739,0,0.151344
MMM,CY2023Q2,Unknown,SP500,-7.985442,6.065133,0,-1.088811,1.25909,1,0.151344
MNST,CY2023Q2,Unknown,SP500,,6.065133,0,,,0,0.151344
MO,CY2023Q2,Unknown,SP500,2.795967,6.065133,0,0.325292,0.012825,0,0.151344
MOS,CY2023Q2,Unknown,SP500,-0.276325,6.065133,0,0.108721,0.011978,0,0.151344
MPC,CY2023Q2,Unknown,SP500,-0.949761,6.065133,0,0.06125,0.016882,0,0.151344
MPWR,CY2023Q2,Unknown,SP500,1.398146,6.065133,0,0.226757,0.017145,0,0.151344
MRK,CY2023Q2,Unknown,SP500,-7.456296,6.065133,0,-0.397406,0.592132,1,0.151344
MRNA,CY2023Q2,Unknown,SP500,-7.985442,6.065133,0,-4.011628,4.054055,1,0.151344
MRSH,CY2023Q2,Unknown,SP500,0.680086,6.065133,0,0.17614,,0,0.151344
MSCI,CY2023Q2,Unknown,SP500,3.823801,6.065133,0,0.397746,0.005971,0,0.151344
MSI,CY2023Q2,Unknown,SP500,0.37154,6.065133,0,0.15439,0.026339,0,0.151344
