ticker,quarter,sector,v12_flag,raw_margin,delta_Q_abs,extreme_event
AAON,CY2021Q4,Industrials,0,0.045391,0.067049,0
AAP,CY2021Q4,Consumer Discretionary,0,0.034072,0.033376,0
AAPL,CY2021Q4,Information Technology,0,0.279398,0.032865,0
AAT,CY2021Q4,Real Estate,0,0.079973,0.022188,0
ABBV,CY2021Q4,Health Care,0,0.271665,0.050008,0
ABCB,CY2021Q4,Financials,0,0.342541,0.013051,0
ABG,CY2021Q4,Consumer Discretionary,0,0.052923,0.008172,0
ABM,CY2021Q4,Industrials,0,0.020229,0.029107,0
ABNB,CY2021Q4,Consumer Discretionary,0,0.035587,0.337114,1
ABR,CY2021Q4,Real Estate,0,0.53405,0.053986,0
ABT,CY2021Q4,Health Care,0,0.173439,0.018728,0
ACA,CY2021Q4,Industrials,0,0.017631,0.024758,0
ACAD,CY2021Q4,Health Care,0,-0.329571,0.219725,0
ACGL,CY2021Q4,Financials,0,0.26506,0.080047,0
ACHC,CY2021Q4,Health Care,0,0.118417,0.005873,0
ACI,CY2021Q4,Consumer Discretionary,0,0.025376,0.007491,0
ACIW,CY2021Q4,Information Technology,0,0.234499,0.191068,0
ACLS,CY2021Q4,Materials,0,0.173805,0.018084,0
ACM,CY2021Q4,Industrials,0,0.018841,0.009833,0
ACMR,CY2021Q4,Materials,0,0.163598,0.01206,0
ACN,CY2021Q4,Information Technology,0,0.11968,0.014141,0
ACT,CY2021Q4,Financials,0,0.562721,0.073233,0
ADAM,CY2021Q4,Real Estate,0,0.320377,0.137849,0
ADBE,CY2021Q4,Information Technology,0,0.3,0.008005,0
ADC,CY2021Q4,Real Estate,0,0.704951,0.129405,0
ADEA,CY2021Q4,Information Technology,0,-0.162299,0.043131,0
ADI,CY2021Q4,Information Technology,0,0.032351,0.253808,0
ADMA,CY2021Q4,Health Care,0,-0.631075,0.225428,0
ADNT,CY2021Q4,Consumer Discretionary,0,-0.015517,0.361963,1
ADP,CY2021Q4,Information Technology,0,0.172505,0.010284,0
ADSK,CY2021Q4,Information Technology,0,0.12167,0.013179,0
ADT,CY2021Q4,Consumer Discretionary,0,-0.020209,0.021222,0
ADUS,CY2021Q4,Health Care,0,0.058128,0.004695,0
AEE,CY2021Q4,Utilities,0,0.080906,0.153771,0
AEIS,CY2021Q4,Information Technology,0,0.099904,0.039215,0
AEO,CY2021Q4,Consumer Discretionary,0,1.0,0.0,0
AEP,CY2021Q4,Utilities,0,0.132688,0.039494,0
AES,CY2021Q4,Energy,0,-0.228159,0.341136,1
AFG,CY2021Q4,Financials,0,0.201934,0.077077,0
AFL,CY2021Q4,Financials,0,0.193489,0.023926,0
AGCO,CY2021Q4,Industrials,0,0.089408,0.022878,0
AGX,CY2021Q4,Industrials,0,0.099581,0.00282,0
AGYS,CY2021Q4,Information Technology,0,0.027446,0.013643,0
AHCO,CY2021Q4,Health Care,0,0.032676,0.056246,0
AHR,CY2021Q4,Real Estate,0,-0.034759,0.018264,0
AIG,CY2021Q4,Financials,0,0.263551,0.134217,0
AIN,CY2021Q4,Industrials,0,0.119357,0.013415,0
AIR,CY2021Q4,Industrials,0,0.047641,0.022372,0
AIT,CY2021Q4,Industrials,0,0.065033,0.00563,0
AIZ,CY2021Q4,Financials,0,0.046953,0.286582,1
AJG,CY2021Q4,Financials,0,0.055457,0.049818,0
AKAM,CY2021Q4,Information Technology,0,0.177315,0.030646,0
AKR,CY2021Q4,Consumer Discretionary,0,0.037968,0.129037,0
AL,CY2021Q4,Industrials,0,0.252488,0.059996,0
ALB,CY2021Q4,Materials,0,-0.004276,0.468631,1
ALG,CY2021Q4,Industrials,0,0.057024,0.00524,0
ALGM,CY2021Q4,Information Technology,0,0.176478,0.005072,0
ALGN,CY2021Q4,Health Care,0,0.185201,0.007066,0
ALGT,CY2021Q4,Industrials,0,0.02154,0.063893,0
ALK,CY2021Q4,Industrials,0,0.009479,0.089856,0
ALKS,CY2021Q4,Health Care,0,0.002691,0.101242,0
ALL,CY2021Q4,Financials,0,0.061809,0.021104,0
ALLY,CY2021Q4,Financials,0,0.313725,0.044053,0
ALRM,CY2021Q4,Information Technology,0,0.046833,0.023559,0
ALV,CY2021Q4,Consumer Discretionary,0,0.054271,0.021786,0
AM,CY2021Q4,Energy,0,0.363185,0.03417,0
AMAT,CY2021Q4,Information Technology,0,0.279602,0.002649,0
AMCR,CY2021Q4,Materials,0,0.064157,0.005093,0
AMD,CY2021Q4,Information Technology,0,0.201823,0.011717,0
AMG,CY2021Q4,Financials,0,0.257878,0.034651,0
AMGN,CY2021Q4,Health Care,0,0.277388,0.003554,0
AMH,CY2021Q4,Real Estate,0,0.142284,0.033706,0
AMKR,CY2021Q4,Information Technology,0,0.125548,0.017961,0
AMN,CY2021Q4,Health Care,0,0.085263,0.000935,0
AMP,CY2021Q4,Financials,0,0.189153,0.165997,0
AMPH,CY2021Q4,Health Care,0,0.163458,0.125067,0
AMR,CY2021Q4,Materials,0,0.310805,0.182478,0
AMRX,CY2021Q4,Health Care,0,-0.011878,0.003862,0
AMSF,CY2021Q4,Financials,0,0.045177,0.216799,0
AMT,CY2021Q4,Real Estate,0,0.185425,0.109161,0
AMWD,CY2021Q4,Industrials,0,0.00448,0.002256,0
AMZN,CY2021Q4,Consumer Discretionary,0,0.104234,0.075753,0
AN,CY2021Q4,Consumer Discretionary,0,0.058809,0.002112,0
ANDE,CY2021Q4,Consumer Staples,0,0.007836,0.002588,0
ANET,CY2021Q4,Communication Services,0,0.290245,0.009349,0
ANF,CY2021Q4,Consumer Discretionary,0,0.052182,0.073273,0
ANIP,CY2021Q4,Health Care,0,-0.396133,0.310714,1
AON,CY2021Q4,Financials,0,0.280195,0.613281,1
AORT,CY2021Q4,Health Care,0,-0.253168,0.399719,1
AOS,CY2021Q4,Industrials,0,0.140231,0.003657,0
APAM,CY2021Q4,Financials,0,0.268598,0.004365,0
APD,CY2021Q4,Utilities,0,0.187162,0.027685,0
APG,CY2021Q4,Industrials,0,-0.151978,0.170126,0
APH,CY2021Q4,Information Technology,0,0.153628,0.002306,0
APLE,CY2021Q4,Consumer Discretionary,0,0.05276,0.061826,0
APO,CY2021Q4,Financials,0,0.196332,0.03452,0
APOG,CY2021Q4,Industrials,0,0.033083,0.039578,0
APP,CY2021Q4,Information Technology,0,0.03953,0.039285,0
APPF,CY2021Q4,Information Technology,0,-0.013923,0.012451,0
APTV,CY2021Q4,Consumer Discretionary,0,0.007499,0.020142,0
AR,CY2021Q4,Energy,0,0.376476,1.405387,1
ARCB,CY2021Q4,Industrials,0,0.055254,0.007394,0
ARE,CY2021Q4,Real Estate,0,0.126181,0.058688,0
ARES,CY2021Q4,Financials,0,0.189425,0.010814,0
ARI,CY2021Q4,Real Estate,0,0.480263,0.379007,1
ARLO,CY2021Q4,Communication Services,0,-0.047543,0.089193,0
ARMK,CY2021Q4,Industrials,0,0.010792,0.000816,0
AROC,CY2021Q4,Utilities,0,0.030689,0.016983,0
ARW,CY2021Q4,Information Technology,0,0.041172,0.007101,0
ASB,CY2021Q4,Financials,0,0.269826,0.022323,0
ASGN,CY2021Q4,Information Technology,0,0.08066,0.116769,0
ASH,CY2021Q4,Materials,0,0.09375,0.041635,0
ASO,CY2021Q4,Consumer Discretionary,0,0.101272,0.005068,0
ASTE,CY2021Q4,Industrials,0,-0.037509,0.07123,0
ASTH,CY2021Q4,Health Care,0,0.070579,0.080352,0
ATEN,CY2021Q4,Information Technology,0,0.151802,0.993945,1
ATI,CY2021Q4,Industrials,0,-0.038934,0.106042,0
ATO,CY2021Q4,Utilities,0,0.246063,0.160346,0
ATR,CY2021Q4,Materials,0,0.070773,0.013519,0
AUB,CY2021Q4,Financials,0,0.255256,0.129109,0
AVA,CY2021Q4,Utilities,0,0.117824,0.069292,0
AVAV,CY2021Q4,Industrials,0,0.020695,0.159109,0
AVB,CY2021Q4,Real Estate,0,0.557569,0.421692,1
AVGO,CY2021Q4,Information Technology,0,0.258404,0.007456,0
AVNS,CY2021Q4,Health Care,0,0.0,0.191744,0
AVNT,CY2021Q4,Materials,0,0.036927,0.027743,0
AVT,CY2021Q4,Information Technology,0,0.025714,0.005782,0
AVTR,CY2021Q4,Health Care,0,0.040784,0.035921,0
AVY,CY2021Q4,Materials,0,0.083684,0.004478,0
AWI,CY2021Q4,Industrials,0,0.148319,0.025535,0
AWK,CY2021Q4,Utilities,0,0.678233,0.423655,1
AWR,CY2021Q4,Utilities,0,0.174492,0.031372,0
AX,CY2021Q4,Financials,0,0.352685,0.002864,0
AXON,CY2021Q4,Industrials,0,-0.062083,0.271249,0
AXP,CY2021Q4,Financials,0,0.14216,0.022063,0
AXTA,CY2021Q4,Materials,0,0.046782,0.016694,0
AYI,CY2021Q4,Industrials,0,0.09459,0.004231,0
AZO,CY2021Q4,Consumer Discretionary,0,0.151335,0.008586,0
AZTA,CY2021Q4,Health Care,0,0.3102,0.006792,0
AZZ,CY2021Q4,Materials,0,0.156089,0.011697,0
BA,CY2021Q4,Industrials,0,-0.280065,0.27293,0
BAC,CY2021Q4,Financials,0,0.300368,0.010021,0
BAH,CY2021Q4,Industrials,0,0.063497,0.010023,0
BANC,CY2021Q4,Financials,0,0.060387,0.247446,0
BANF,CY2021Q4,Financials,0,0.313328,0.013696,0
BANR,CY2021Q4,Financials,0,0.329308,0.025356,0
BAX,CY2021Q4,Health Care,0,0.067729,0.071763,0
BBBY,CY2021Q4,Consumer Discretionary,0,0.053769,0.009634,0
BBT,CY2021Q4,Financials,0,0.22127,0.218369,0
BBWI,CY2021Q4,Consumer Discretionary,0,0.05235,0.167134,0
BBY,CY2021Q4,Consumer Discretionary,0,0.041898,0.020049,0
BC,CY2021Q4,Consumer Discretionary,0,0.070929,0.029337,0
BCC,CY2021Q4,Industrials,0,0.09487,0.046079,0
BCO,CY2021Q4,Industrials,0,0.045165,0.027499,0
BCPC,CY2021Q4,Materials,0,0.117058,0.009354,0
BDC,CY2021Q4,Information Technology,0,-0.081144,0.149552,0
BDX,CY2021Q4,Health Care,0,0.13883,0.088923,0
BEN,CY2021Q4,Financials,0,0.244964,0.095614,0
BFH,CY2021Q4,Consumer Discretionary,0,0.021028,0.242192,0
BFS,CY2021Q4,Consumer Discretionary,0,0.156773,0.014828,0
BGC,CY2021Q4,Financials,0,0.165629,0.189697,0
BHE,CY2021Q4,Information Technology,0,0.019618,0.005515,0
BHF,CY2021Q4,Financials,0,0.020833,0.122877,0
BIIB,CY2021Q4,Health Care,0,-0.007499,0.121968,0
BILL,CY2021Q4,Information Technology,0,-0.514066,0.113392,0
BIO,CY2021Q4,Health Care,0,-2.136149,7.394215,1
BJ,CY2021Q4,Consumer Discretionary,0,0.02967,0.0031,0
BJRI,CY2021Q4,Consumer Discretionary,0,-0.015992,0.008281,0
BK,CY2021Q4,Financials,0,0.204732,0.013607,0
BKE,CY2021Q4,Consumer Discretionary,0,0.194774,0.020543,0
BKH,CY2021Q4,Utilities,0,0.126418,0.010514,0
BKNG,CY2021Q4,Consumer Discretionary,0,0.207313,0.042856,0
BKR,CY2021Q4,Energy,0,0.053418,0.051848,0
BKU,CY2021Q4,Financials,0,0.498248,0.124215,0
BL,CY2021Q4,Information Technology,0,-0.320916,0.195315,0
BLD,CY2021Q4,Consumer Discretionary,0,0.073686,0.039153,0
BLDR,CY2021Q4,Industrials,0,0.095464,0.015843,0
BLFS,CY2021Q4,Health Care,0,-0.520279,0.227468,0
BLK,CY2021Q4,Financials,0,0.321778,0.011093,0
BLKB,CY2021Q4,Information Technology,0,-0.028468,0.055231,0
BMI,CY2021Q4,Information Technology,0,0.127264,0.004107,0
BMRN,CY2021Q4,Health Care,0,-0.128717,0.039433,0
BOH,CY2021Q4,Financials,0,0.281908,0.064563,0
BOOT,CY2021Q4,Consumer Discretionary,0,0.142479,0.021408,0
BOX,CY2021Q4,Information Technology,0,-0.081064,0.022856,0
BR,CY2021Q4,Information Technology,0,0.037472,0.018861,0
BRBR,CY2021Q4,Consumer Staples,0,0.026754,0.001776,0
BRC,CY2021Q4,Industrials,0,0.109016,0.017464,0
BRK.B,CY2021Q4,Financials,0,0.553464,0.406913,1
BRKR,CY2021Q4,Health Care,0,0.111631,0.034698,0
BRO,CY2021Q4,Financials,0,0.137712,0.052344,0
BROS,CY2021Q4,Consumer Discretionary,0,-0.044089,0.041248,0
BRX,CY2021Q4,Consumer Discretionary,0,0.275103,0.116085,0
BSX,CY2021Q4,Health Care,0,0.025584,0.112547,0
BSY,CY2021Q4,Information Technology,0,0.144092,0.335131,1
BTSG,CY2021Q4,Health Care,0,0.00857,0.001414,0
BTU,CY2021Q4,Energy,0,0.405662,0.470758,1
BURL,CY2021Q4,Consumer Discretionary,0,0.005911,0.04037,0
BWA,CY2021Q4,Consumer Discretionary,0,0.035294,0.007191,0
BWXT,CY2021Q4,Industrials,0,0.197409,0.077275,0
BX,CY2021Q4,Financials,0,0.242679,0.017449,0
BXMT,CY2021Q4,Real Estate,0,0.675391,0.021475,0
BXP,CY2021Q4,Real Estate,0,0.252431,0.10409,0
BYD,CY2021Q4,Consumer Discretionary,0,0.124775,0.039121,0
C,CY2021Q4,Financials,0,0.181501,0.081779,0
CABO,CY2021Q4,Energy,0,0.149877,0.028421,0
CACI,CY2021Q4,Industrials,0,0.060776,0.001678,0
CAG,CY2021Q4,Consumer Staples,0,0.090065,0.001345,0
CAH,CY2021Q4,Health Care,0,0.001078,0.005086,0
CAKE,CY2021Q4,Consumer Discretionary,0,0.002717,0.040598,0
CALM,CY2021Q4,Consumer Staples,0,0.003073,0.05854,0
CALX,CY2021Q4,Information Technology,0,0.112692,0.917459,1
CALY,CY2021Q4,Consumer Discretionary,0,-0.036813,0.095424,0
CAR,CY2021Q4,Consumer Discretionary,0,0.148696,0.076229,0
CARG,CY2021Q4,Communication Services,0,-0.235061,0.366048,1
CARR,CY2021Q4,Industrials,0,0.063121,0.02469,0
CART,CY2021Q4,Consumer Discretionary,0,-0.207547,0.23926,0
CASH,CY2021Q4,Financials,0,0.388082,0.249207,0
CASY,CY2021Q4,Consumer Discretionary,0,0.029676,0.007772,0
CAT,CY2021Q4,Industrials,0,0.153645,0.038618,0
CATY,CY2021Q4,Financials,0,0.720491,0.049414,0
CAVA,CY2021Q4,Consumer Discretionary,0,-0.175128,0.206418,0
CB,CY2021Q4,Financials,0,0.204127,0.035109,0
CBRE,CY2021Q4,Real Estate,0,0.080983,0.016887,0
CBRL,CY2021Q4,Consumer Discretionary,0,0.042521,0.003836,0
CBSH,CY2021Q4,Financials,0,0.325786,0.003647,0
CBT,CY2021Q4,Materials,0,-0.091942,0.124022,0
CBU,CY2021Q4,Financials,0,0.27657,0.010613,0
CC,CY2021Q4,Materials,0,0.147937,0.020556,0
CCI,CY2021Q4,Real Estate,0,0.219468,0.003647,0
CCK,CY2021Q4,Materials,0,-0.327767,0.362698,1
CCOI,CY2021Q4,Communication Services,0,0.125715,0.035671,0
CCS,CY2021Q4,Consumer Discretionary,0,0.136697,0.017727,0
CDNS,CY2021Q4,Information Technology,0,0.228423,0.006373,0
CDP,CY2021Q4,Real Estate,0,0.08375,0.07861,0
CDW,CY2021Q4,Information Technology,0,0.038885,0.011417,0
CE,CY2021Q4,Materials,0,0.232088,0.008787,0
CEG,CY2021Q4,Utilities,0,0.007592,0.130174,0
CELH,CY2021Q4,Consumer Staples,0,0.114546,0.213283,0
CENTA,CY2021Q4,Consumer Staples,0,0.013621,0.017689,0
CENX,CY2021Q4,Materials,0,0.09164,0.181767,0
CERT,CY2021Q4,Health Care,0,-0.128726,0.104897,0
CF,CY2021Q4,Materials,0,0.277559,0.413389,1
CFFN,CY2021Q4,Financials,0,0.406642,0.051017,0
CFG,CY2021Q4,Financials,0,0.285387,0.012486,0
CFR,CY2021Q4,Financials,0,0.16186,0.151442,0
CG,CY2021Q4,Financials,0,0.323946,0.001031,0
CGNX,CY2021Q4,Information Technology,0,0.219347,0.057643,0
CHCO,CY2021Q4,Financials,0,0.401497,0.010644,0
CHD,CY2021Q4,Consumer Staples,0,0.115511,0.060179,0
CHDN,CY2021Q4,Consumer Discretionary,0,0.118695,0.037539,0
CHE,CY2021Q4,Health Care,0,0.137945,0.004276,0
CHEF,CY2021Q4,Consumer Staples,0,0.015126,0.00799,0
CHH,CY2021Q4,Consumer Discretionary,0,0.225139,0.13561,0
CHRD,CY2021Q4,Utilities,0,0.507443,0.312445,1
CHRW,CY2021Q4,Industrials,0,0.03539,0.004052,0
CHTR,CY2021Q4,Communication Services,0,0.121859,0.029283,0
CHWY,CY2021Q4,Consumer Discretionary,0,-0.014574,0.006832,0
CI,CY2021Q4,Health Care,0,0.024541,0.012061,0
CIEN,CY2021Q4,Communication Services,0,0.099376,0.141715,0
CINF,CY2021Q4,Financials,0,0.449533,0.363819,1
CL,CY2021Q4,Consumer Staples,0,0.033613,0.11002,0
CLB,CY2021Q4,Consumer Discretionary,0,0.02148,0.014072,0
CLF,CY2021Q4,Materials,0,0.167041,0.045151,0
CLH,CY2021Q4,Industrials,0,0.043764,0.025016,0
CLSK,CY2021Q4,Information Technology,0,0.38171,0.625917,1
CLX,CY2021Q4,Consumer Staples,0,0.040804,0.037823,0
CMC,CY2021Q4,Materials,0,0.117514,0.042507,0
CMCSA,CY2021Q4,Communication Services,0,0.100771,0.032406,0
CME,CY2021Q4,Financials,0,0.528109,0.30665,1
CMG,CY2021Q4,Consumer Discretionary,0,0.068078,0.036636,0
CMI,CY2021Q4,Industrials,0,0.06735,0.022127,0
CMS,CY2021Q4,Utilities,0,0.31333,0.205504,0
CNC,CY2021Q4,Health Care,0,0.018392,0.000371,0
CNH,CY2021Q4,Industrials,0,0.055109,0.012948,0
CNK,CY2021Q4,Communication Services,0,0.017099,0.196032,0
CNM,CY2021Q4,Industrials,0,0.045552,0.02475,0
CNMD,CY2021Q4,Health Care,0,0.089221,0.029148,0
CNO,CY2021Q4,Financials,0,0.182241,0.079173,0
CNP,CY2021Q4,Utilities,0,0.554019,0.331034,1
CNR,CY2021Q4,Energy,0,0.244105,1.007728,1
CNS,CY2021Q4,Financials,0,0.403949,0.070049,0
CNXC,CY2021Q4,Information Technology,0,0.084622,0.006073,0
CNXN,CY2021Q4,Information Technology,0,0.027975,0.001297,0
COCO,CY2021Q4,Consumer Staples,0,-0.039465,0.151768,0
COF,CY2021Q4,Financials,0,0.296756,0.068761,0
COHR,CY2021Q4,Information Technology,0,0.063154,0.009014,0
COHU,CY2021Q4,Materials,0,0.160362,0.055711,0
COIN,CY2021Q4,Financials,0,0.342278,0.035592,0
COKE,CY2021Q4,Consumer Staples,0,0.013625,0.03367,0
COLB,CY2021Q4,Financials,0,0.141068,0.042357,0
COLL,CY2021Q4,Health Care,0,-0.914919,1.016969,1
COLM,CY2021Q4,Consumer Discretionary,0,0.138938,0.013969,0
COO,CY2021Q4,Health Care,0,0.145304,0.661351,1
COP,CY2021Q4,Energy,0,0.173743,0.036304,0
COR,CY2021Q4,Health Care,0,0.007532,0.000102,0
CORT,CY2021Q4,Health Care,0,0.324351,0.007377,0
COST,CY2021Q4,Consumer Discretionary,0,0.026289,0.000356,0
COTY,CY2021Q4,Consumer Discretionary,0,0.241794,0.091616,0
CPB,CY2021Q4,Consumer Staples,0,0.116726,0.037038,0
CPF,CY2021Q4,Financials,0,0.30858,0.0068,0
CPK,CY2021Q4,Utilities,0,0.141628,0.025403,0
CPRI,CY2021Q4,Consumer Discretionary,0,0.200124,0.046278,0
CPRT,CY2021Q4,Industrials,0,0.321383,0.02054,0
CPRX,CY2021Q4,Health Care,0,0.242998,0.044286,0
CPT,CY2021Q4,Real Estate,0,0.690826,0.591683,1
CRBG,CY2021Q4,Financials,0,0.465553,0.208353,0
CRC,CY2021Q4,Utilities,0,0.04241,0.026174,0
CRI,CY2021Q4,Consumer Discretionary,0,0.091304,0.004112,0
CRK,CY2021Q4,Energy,0,0.543184,1.115819,1
CRL,CY2021Q4,Health Care,0,0.152011,0.036573,0
CRM,CY2021Q4,Information Technology,0,0.068192,0.016193,0
CROX,CY2021Q4,Consumer Discretionary,0,0.263972,0.01875,0
CRS,CY2021Q4,Industrials,0,-0.074242,0.036059,0
CRSR,CY2021Q4,Information Technology,0,0.048402,0.043858,0
CRUS,CY2021Q4,Information Technology,0,0.232764,0.05011,0
CRVL,CY2021Q4,Health Care,0,1.0,0.0,0
CRWD,CY2021Q4,Information Technology,0,-0.132758,0.036977,0
CSCO,CY2021Q4,Communication Services,0,0.231008,0.001768,0
CSGP,CY2021Q4,Real Estate,0,0.183396,0.054612,0
CSGS,CY2021Q4,Information Technology,0,0.062718,0.001436,0
CSL,CY2021Q4,Industrials,0,0.093096,0.014916,0
CSR,CY2021Q4,Real Estate,0,-0.152014,0.068147,0
CSW,CY2021Q4,Industrials,0,0.068283,0.048509,0
CSX,CY2021Q4,Industrials,0,0.272542,0.021505,0
CTAS,CY2021Q4,Industrials,0,0.153291,0.021294,0
CTKB,CY2021Q4,Health Care,0,-0.008896,0.018961,0
CTRA,CY2021Q4,Energy,0,0.421573,0.276118,1
CTRE,CY2021Q4,Health Care,0,0.367151,0.12195,0
CTS,CY2021Q4,Information Technology,0,0.069154,0.591257,1
CTSH,CY2021Q4,Information Technology,0,0.120578,0.005907,0
CTVA,CY2021Q4,Materials,0,0.045703,0.03305,0
CUBE,CY2021Q4,Real Estate,0,0.204351,0.207995,0
CUBI,CY2021Q4,Financials,0,0.473425,0.00111,0
CUZ,CY2021Q4,Real Estate,0,0.879839,0.593624,1
CVBF,CY2021Q4,Financials,0,0.415543,0.006873,0
CVCO,CY2021Q4,Consumer Discretionary,0,0.368378,0.158965,0
CVI,CY2021Q4,Utilities,0,-0.006626,0.051235,0
CVLT,CY2021Q4,Information Technology,0,0.049451,0.039718,0
CVNA,CY2021Q4,Consumer Discretionary,0,-0.023714,0.014519,0
CVS,CY2021Q4,Health Care,0,0.018237,0.003418,0
CVSA,CY2021Q4,Consumer Discretionary,0,-0.008966,0.125348,0
CVX,CY2021Q4,Energy,0,0.110224,0.033388,0
CW,CY2021Q4,Industrials,0,0.109205,0.003107,0
CWEN,CY2021Q4,Utilities,0,-0.025157,0.084986,0
CWK,CY2021Q4,Real Estate,0,0.05056,0.021112,0
CWST,CY2021Q4,Industrials,0,0.037815,0.027735,0
CWT,CY2021Q4,Utilities,0,0.02021,0.222966,0
CXM,CY2021Q4,Information Technology,0,-0.218077,0.054486,0
CXT,CY2021Q4,Information Technology,0,0.093576,0.036879,0
CXW,CY2021Q4,Industrials,0,0.059384,0.00431,0
CYTK,CY2021Q4,Health Care,0,-0.54982,13.444294,1
CZR,CY2021Q4,Consumer Discretionary,0,-0.167503,0.080724,0
DAL,CY2021Q4,Industrials,0,-0.043083,0.175485,0
DAN,CY2021Q4,Consumer Discretionary,0,0.010999,0.01078,0
DAR,CY2021Q4,Industrials,0,0.11889,0.004906,0
DASH,CY2021Q4,Consumer Discretionary,0,-0.119231,0.040015,0
DBX,CY2021Q4,Information Technology,0,0.220336,0.082931,0
DCH,CY2021Q4,Consumer Discretionary,0,-0.037487,0.035508,0
DCI,CY2021Q4,Industrials,0,0.101327,0.007714,0
DCOM,CY2021Q4,Financials,0,0.328794,0.004466,0
DD,CY2021Q4,Materials,0,0.062847,0.059379,0
DDOG,CY2021Q4,Information Technology,0,0.021977,0.042252,0
DE,CY2021Q4,Industrials,0,0.113269,0.031348,0
DEA,CY2021Q4,Real Estate,0,0.096165,0.018434,0
DECK,CY2021Q4,Consumer Discretionary,0,0.196121,0.05474,0
DEI,CY2021Q4,Real Estate,0,0.08092,0.004776,0
DELL,CY2021Q4,Information Technology,0,0.145436,0.111084,0
DFH,CY2021Q4,Consumer Discretionary,0,0.06725,0.014534,0
DFIN,CY2021Q4,Financials,0,0.109966,0.060402,0
DG,CY2021Q4,Consumer Discretionary,0,0.057178,0.016464,0
DGII,CY2021Q4,Communication Services,0,0.014088,0.04391,0
DGX,CY2021Q4,Health Care,0,0.142128,0.039919,0
DHI,CY2021Q4,Consumer Discretionary,0,0.161851,0.003268,0
DHR,CY2021Q4,Health Care,0,0.214408,0.059892,0
DINO,CY2021Q4,Energy,0,-0.00703,0.066963,0
DIOD,CY2021Q4,Information Technology,0,0.136437,0.008707,0
DIS,CY2021Q4,Communication Services,0,0.050598,0.042019,0
DKS,CY2021Q4,Consumer Discretionary,0,0.115194,0.036114,0
DLB,CY2021Q4,Information Technology,0,0.22755,0.072507,0
DLR,CY2021Q4,Real Estate,0,0.951818,0.842304,1
DLTR,CY2021Q4,Consumer Discretionary,0,0.033782,0.010739,0
DLX,CY2021Q4,Industrials,0,0.024216,0.000724,0
DNOW,CY2021Q4,Industrials,0,0.027778,0.016388,0
